nivel,grupo,n_clases,feature_set,n_features,clasificador,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std
por_grupo,Controls,3,Frecuencias_Todas,350,Ensamble_SVMLin_LogReg,0.4083333333333333,0.05527707983925667,0.3977979067143155,0.055613909385481636
por_grupo,Controls,3,Frecuencias_Todas,350,LogReg,0.4083333333333333,0.05527707983925667,0.39728508620149494,0.055476791897641736
por_grupo,Controls,3,Frecuencias_Todas,350,RF,0.4,0.04249182927993988,0.3886649693615638,0.041069375892735176
por_grupo,Controls,3,Frecuencias_Todas,350,SVM_RBF,0.4,0.056519416526043906,0.38711637634238255,0.05671477019065696
por_grupo,Controls,3,Frecuencias_Rel,70,SVM_Lineal,0.4,0.056519416526043906,0.38504488917801616,0.04928761614017757
por_grupo,Controls,3,Frecuencias_Abs,70,XGBC,0.3916666666666666,0.0816496580927726,0.38497411748051136,0.07766738211624825
por_grupo,Controls,3,Frecuencias_Todas,350,MLP,0.4,0.07728015412913085,0.3845229463805316,0.06948646580791841
por_grupo,Controls,3,Frecuencias_Rel,70,Ensamble_SVMLin_LogReg,0.39166666666666666,0.056519416526043906,0.3754932322579382,0.05048507550348059
por_grupo,Controls,3,Frecuencias_Rel,70,LogReg,0.39166666666666666,0.056519416526043906,0.3754932322579382,0.05048507550348059
por_grupo,Controls,3,TODAS,686,Ensamble_SVMLin_LogReg,0.375,0.08740073734751262,0.3628523294157969,0.10508662532720893
por_grupo,Controls,3,TODAS,686,LogReg,0.37499999999999994,0.07905694150420949,0.3604238537520271,0.09756786406000832
super_clase,Letters/Numbers/Controls,3,Estadisticas,84,XGBC,0.5635506885681102,0.030776957217685894,0.35883565402261813,0.02730623513061978
por_grupo,Controls,3,TODAS,686,MLP,0.37499999999999994,0.07905694150420949,0.358167395613216,0.09741929934798546
super_clase,Letters/Numbers/Controls,3,Estadisticas,84,RF,0.5936817653890825,0.03503926352207216,0.3581300073085193,0.015012823942833936
super_clase,Letters/Numbers/Controls,3,Estadisticas,84,MLP,0.6441314086610254,0.013888417661963047,0.35204404624811714,0.019195822800775045
por_grupo,Controls,3,TODAS,686,Ensamble_MLP_SVMRBF,0.36666666666666664,0.08498365855987973,0.3490026313555725,0.10447388088332901
por_grupo,Controls,3,TODAS,686,SVM_Lineal,0.35,0.07728015412913085,0.3370603579427109,0.09162613945462948
por_grupo,Controls,3,TODAS,686,SVM_RBF,0.35,0.10408329997330662,0.33621810593946816,0.11814364637396287
super_clase,Letters/Numbers/Controls,3,Estadisticas,84,LogReg,0.654717106354737,0.011776009044205381,0.33511235785685095,0.012917653132871045
por_grupo,Controls,3,Wavelets,252,XGBC,0.35,0.067700320038633,0.3340785787999411,0.06889395902761956
por_grupo,Controls,3,Estadisticas,84,XGBC,0.3416666666666667,0.10341394704992381,0.33069168018084427,0.10220746972101785
por_grupo,Controls,3,TODAS,686,XGBC,0.35,0.062360956446232366,0.3299727637343736,0.08645533443398191
por_grupo,Controls,3,TODAS,686,RF,0.35,0.08579691784155832,0.32945375917512143,0.10760671851917311
