Tm,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16
111827,532685,-1086273,96541,-365511,2253516,-2803642,-2047267,-4681747,-5495875,-3379907,-6321941,-3448621,-4173883,-1952076,-4278397,-5292266
111828,530144,-1083211,93856,-368011,2249019,-2943364,-2050942,-4683269,-5491314,-3380084,-6320277,-3439674,-4171772,-1951254,-4278739,-5294508
111829,531948,-1085254,94299,-368021,2245131,-3349000,-2052514,-4676729,-5484951,-3377384,-6312291,-3447421,-4169637,-1943674,-4276216,-5629690
111830,534527,-1088669,97369,-365231,2249409,-3250930,-2048809,-4674295,-5488637,-3376503,-6312664,-3457361,-4171249,-1943273,-4275399,-5669527
111831,532897,-1087000,97358,-364804,2253863,-2839502,-2046696,-4680479,-5495179,-3378969,-6320500,-3450470,-4173397,-1950662,-4277924,-5337598
111832,530262,-1083333,94778,-367137,2250599,-2884051,-2049744,-4683351,-5492087,-3379755,-6320657,-3439677,-4171799,-1951593,-4278863,-5260773
111833,531458,-1084389,94631,-367607,2245853,-3303015,-2052077,-4677418,-5484956,-3377251,-6312660,-3444832,-4169144,-1944187,-4276448,-5579337
111834,534199,-1088396,97406,-365239,2248705,-3312186,-2049161,-4673641,-5487055,-3375904,-6311186,-3456471,-4170331,-1942077,-4275149,-5702675
111835,533192,-1087650,98109,-364185,2253974,-2892825,-2046307,-4679076,-5494349,-3378140,-6318880,-3452361,-4172848,-1949119,-4277386,-5393432
111836,530274,-1083937,95456,-366518,2251835,-2837468,-2048817,-4683360,-5493138,-3379617,-6321061,-3440606,-4172066,-1951936,-4279068,-5241336
111837,530538,-1084228,94499,-367724,2246282,-3242377,-2051997,-4678721,-5485817,-3377519,-6313696,-3442908,-4169269,-1945300,-4277157,-5522267
111838,533618,-1088312,97079,-365651,2247905,-3357167,-2049741,-4673556,-5485990,-3375576,-6310316,-3455212,-4169817,-1941447,-4275351,-5719540
111839,533358,-1088579,98423,-364032,2253596,-2954896,-2046316,-4677952,-5493536,-3377402,-6317430,-3454036,-4172517,-1947731,-4277164,-5451282
111840,530401,-1084826,95991,-366062,2252738,-2801649,-2048071,-4683363,-5494131,-3379452,-6321404,-3441836,-4172551,-1952198,-4279356,-5231497
111841,530049,-1083930,94584,-367564,2247031,-3169557,-2051614,-4679886,-5486799,-3377777,-6314864,-3440971,-4169641,-1946518,-4277814,-5458877
111842,533170,-1087832,96788,-365933,2247158,-3383918,-2050254,-4673718,-5485009,-3375416,-6309732,-3453251,-4169442,-1941133,-4275542,-5719297
111843,533595,-1089007,98694,-363834,2252925,-3023348,-2046432,-4676694,-5492339,-3376731,-6315757,-3455110,-4172156,-1946262,-4276887,-5509312
111844,530836,-1085337,96697,-365379,2253573,-2779983,-2047197,-4682841,-5494571,-3379056,-6321224,-3442949,-4172724,-1951984,-4279337,-5233789
111845,529664,-1083602,94681,-367413,2247814,-3090737,-2051121,-4681003,-5487692,-3377929,-6316023,-3438994,-4169916,-1947691,-4278367,-5395306
111846,532496,-1087184,96238,-366410,2246401,-3390607,-2050851,-4674382,-5484266,-3375425,-6309664,-3450607,-4169197,-1941312,-4276019,-5701495
111847,533656,-1089282,98627,-364001,2251929,-3097457,-2046922,-4675780,-5490998,-3376188,-6314271,-3455607,-4171896,-1945029,-4276827,-5565437
111848,531084,-1086109,97119,-365056,2253859,-2779526,-2046832,-4682429,-5494961,-3378767,-6320969,-3444526,-4173133,-1951780,-4279500,-5252169
111849,529398,-1083489,94788,-367297,2248626,-3015024,-2050681,-4682098,-5488894,-3378167,-6317222,-3437769,-4170452,-1948966,-4279029,-5339143
111850,532019,-1086277,95902,-366666,2246021,-3378751,-2051224,-4675176,-5483662,-3375278,-6309600,-3447618,-4168769,-1941552,-4276301,-5670544
111851,533976,-1089060,98699,-363961,2251113,-3172620,-2047229,-4674718,-5489095,-3375257,-6312236,-3455225,-4170986,-1943362,-4276324,-5617476
111852,531800,-1086589,97783,-364386,2254336,-2799830,-2046140,-4681374,-5494460,-3377911,-6319754,-3445968,-4172736,-1950639,-4279036,-5286209
111853,529595,-1083424,95183,-366761,2249857,-2947437,-2049734,-4682633,-5489767,-3378052,-6317916,-3437151,-4170591,-1949659,-4279337,-5294916
111854,531501,-1085581,95576,-366796,2245942,-3351124,-2051312,-4676084,-5483503,-3375349,-6309928,-3445082,-4168484,-1942116,-4276782,-5630790
111855,533914,-1089085,98468,-364191,2250055,-3244889,-2047743,-4674018,-5487511,-3374695,-6310654,-3454986,-4170277,-1942069,-4276164,-5663666
111856,532149,-1087527,98189,-364028,2254241,-2838700,-2045899,-4680469,-5494199,-3377396,-6318709,-3448169,-4172603,-1949644,-4278911,-5333527
111857,529588,-1083987,95485,-366424,2250769,-2892897,-2049032,-4683176,-5491149,-3378276,-6318839,-3437757,-4171129,-1950533,-4279924,-5265410
111858,530846,-1085208,95315,-366945,2245999,-3309880,-2051385,-4677251,-5484131,-3375706,-6310854,-3443202,-4168545,-1943122,-4277512,-5585131
111859,533691,-1089109,98154,-364497,2249081,-3308339,-2048346,-4673552,-5486406,-3374398,-6309542,-3454687,-4169747,-1941197,-4276226,-5699964
111860,532548,-1088472,98566,-363652,2254120,-2891131,-2045719,-4679227,-5493742,-3376784,-6317377,-3450436,-4172318,-1948376,-4278581,-5389456
111861,529661,-1084865,95792,-366042,2251767,-2847853,-2048414,-4683481,-5492407,-3378266,-6319427,-3438926,-4171519,-1951027,-4280216,-5247092
111862,530319,-1085085,95081,-366959,2246468,-3254669,-2051343,-4678507,-5484988,-3376012,-6311826,-3441465,-4168602,-1944116,-4278086,-5532667
111863,533588,-1089033,97858,-364641,2248343,-3359624,-2048858,-4673265,-5485245,-3374066,-6308477,-3453701,-4169034,-1940273,-4276177,-5723410
111864,533208,-1089240,99119,-363071,2253981,-2955322,-2045495,-4677727,-5492864,-3376027,-6315713,-3452354,-4171733,-1946698,-4278081,-5451161
111865,530230,-1085567,96596,-365187,2252990,-2812877,-2047360,-4683037,-5493364,-3378076,-6319616,-3440331,-4171679,-1951089,-4280285,-5239203
111866,529883,-1084939,95143,-366727,2247194,-3185982,-2050965,-4679556,-5486021,-3376309,-6312966,-3439878,-4168716,-1945271,-4278674,-5473747
111867,533031,-1088914,97365,-365038,2247487,-3390767,-2049494,-4673477,-5484549,-3374067,-6308024,-3452352,-4168652,-1940091,-4276505,-5728315
111868,533444,-1090067,99244,-362969,2253307,-3025144,-2045687,-4676514,-5491999,-3375498,-6314194,-3454014,-4171361,-1945392,-4277903,-5511857
111869,530609,-1086502,97161,-364641,2253789,-2792291,-2046626,-4682621,-5494166,-3377835,-6319570,-3442000,-4171898,-1951028,-4280387,-5242926
111870,529532,-1084921,95220,-366614,2248058,-3108303,-2050537,-4680633,-5487382,-3376737,-6314304,-3438529,-4169151,-1946677,-4279471,-5411477
111871,532506,-1088420,96978,-365414,2246923,-3396879,-2050018,-4673971,-5484041,-3374162,-6307938,-3450090,-4168383,-1940320,-4277041,-5711052
111872,533580,-1090401,99266,-363091,2252442,-3094957,-2046113,-4675560,-5490846,-3375034,-6312722,-3454721,-4171101,-1944236,-4277939,-5565394
111873,531099,-1087046,97743,-364130,2254369,-2782656,-2046031,-4682074,-5494679,-3377609,-6319308,-3443410,-4172276,-1950879,-4280611,-5254164
111874,529299,-1084586,95239,-366511,2248929,-3023255,-2050040,-4681824,-5488711,-3377119,-6315609,-3436901,-4169764,-1948139,-4280347,-5346426
111875,531806,-1087437,96270,-366037,2246256,-3377062,-2050651,-4675086,-5483757,-3374455,-6308260,-3446807,-4168398,-1941093,-4277877,-5671879
111876,533626,-1090051,98932,-363521,2251277,-3158763,-2046829,-4674896,-5489281,-3374579,-6311135,-3453863,-4170791,-1943207,-4278074,-5606817
111877,531483,-1087242,97977,-364045,2254386,-2786096,-2045881,-4681627,-5494474,-3377252,-6318603,-3443972,-4172569,-1950570,-4280873,-5272014
111878,529279,-1083867,95336,-366555,2249778,-2936845,-2049656,-4682932,-5489689,-3377451,-6316717,-3434881,-4170572,-1949682,-4281312,-5282523
111879,531147,-1085846,95624,-366752,2245802,-3332550,-2051381,-4676641,-5483440,-3374806,-6308879,-3442474,-4168691,-1942376,-4278941,-5612751
111880,533549,-1088916,98391,-364304,2249904,-3212470,-2047888,-4674787,-5487420,-3374277,-6309822,-3451613,-4170701,-1942677,-4278544,-5632800
111881,531867,-1086707,98083,-364241,2253995,-2800019,-2046105,-4681316,-5493637,-3376821,-6317634,-3443597,-4172972,-1950241,-4281232,-5293390
111882,529180,-1082762,95191,-366966,2250238,-2854822,-2049577,-4684321,-5490184,-3377605,-6317587,-3432393,-4171562,-1951149,-4282309,-5222674
111883,530390,-1083679,94820,-367807,2245266,-3270446,-2052148,-4678613,-5483004,-3375159,-6309654,-3437352,-4169268,-1943955,-4280146,-5540504
111884,533185,-1087167,97471,-365619,2248190,-3262026,-2049262,-4675229,-5485218,-3373967,-6308539,-3448247,-4170686,-1942345,-4279148,-5648722
111885,532194,-1085879,97889,-364826,2253238,-2843756,-2046619,-4680977,-5492255,-3376273,-6316309,-3443202,-4173211,-1949573,-4281554,-5334260
111886,529351,-1081923,94984,-367436,2250698,-2809356,-2049425,-4685196,-5490586,-3377687,-6318179,-3431319,-4172341,-1952154,-4283197,-5196393
111887,529943,-1082167,94047,-368660,2245162,-3226871,-2052533,-4680321,-5483201,-3375587,-6310670,-3434242,-4169576,-1945370,-4281260,-5491509
111888,533056,-1086342,96499,-366711,2246839,-3336811,-2050283,-4675416,-5483846,-3373945,-6307675,-3447124,-4170263,-1941846,-4279646,-5687950
111889,532758,-1086742,97599,-365281,2252422,-2944422,-2046948,-4679968,-5491672,-3376062,-6315084,-3446490,-4172972,-1948293,-4281682,-5425235
111890,529903,-1083517,94994,-367439,2251368,-2825030,-2048837,-4685101,-5492190,-3378070,-6318885,-3435590,-4172634,-1952297,-4283696,-5233203
111891,529842,-1083616,93683,-368787,2245863,-3223692,-2052137,-4681124,-5485109,-3376307,-6312206,-3436929,-4169309,-1946017,-4281838,-5493112
111892,533378,-1088446,96212,-366629,2246742,-3448719,-2050127,-4674507,-5484071,-3373915,-6307284,-3451453,-4168702,-1940289,-4279257,-5770817
111893,534152,-1090592,98482,-363982,2253179,-3106370,-2045707,-4676940,-5492037,-3375202,-6313497,-3455466,-4170824,-1944949,-4280130,-5578952
111894,531681,-1088429,96822,-364998,2254219,-2905586,-2046026,-4682189,-5494720,-3377361,-6318719,-3446251,-4170567,-1949651,-4281906,-5342779
111895,531032,-1088597,95415,-366207,2249255,-3254133,-2049184,-4679191,-5488817,-3376226,-6313530,-3446336,-4167168,-1944408,-4280375,-5547670
111896,534304,-1094121,97751,-364199,2248993,-3566123,-2047871,-4671629,-5486843,-3373751,-6307574,-3461777,-4165917,-1937393,-4277469,-5877977
111897,535690,-1098089,100805,-360826,2255525,-3283772,-2043029,-4672202,-5494816,-3374459,-6312534,-3469907,-4167831,-1940348,-4277597,-5758551
111898,533350,-1097018,99933,-360969,2258220,-2996325,-2042186,-4677738,-5499701,-3376889,-6319272,-3462276,-4168289,-1946008,-4279576,-5476339
111899,531946,-1096858,98399,-362136,2253809,-3262139,-2045187,-4676159,-5494891,-3376244,-6315668,-3459654,-4165084,-1942219,-4278506,-5599978
111900,534795,-1102064,100407,-360365,2252385,-3629071,-2044695,-4668199,-5491311,-3373401,-6308586,-3473269,-4163022,-1934226,-4275263,-5948434
111901,536707,-1107021,103907,-356687,2258494,-3416905,-2039872,-4667069,-5498351,-3373511,-6311957,-3483642,-4164816,-1935619,-4274865,-5897778
111902,534640,-1106492,103843,-356028,2262599,-3058354,-2037988,-4672685,-5504829,-3376096,-6319703,-3476842,-4165939,-1942051,-4276944,-5581671
111903,532521,-1105551,102067,-357378,2258919,-3227494,-2040854,-4672759,-5501286,-3376182,-6318043,-3471052,-4163347,-1940196,-4276699,-5615883
111904,534692,-1109767,103515,-356145,2256263,-3630582,-2041362,-4665106,-5496358,-3373346,-6310429,-3481744,-4160751,-1931904,-4273469,-5963191
111905,536983,-1115229,107116,-352546,2261390,-3508344,-2037007,-4662454,-5501949,-3372868,-6311991,-3493602,-4162308,-1931658,-4272511,-5989554
111906,535086,-1115431,107448,-351552,2266281,-3104394,-2034611,-4668222,-5509734,-3375641,-6320515,-3488259,-4164269,-1938746,-4274801,-5662170
111907,532326,-1113873,105296,-353249,2263230,-3170698,-2037427,-4670212,-5507741,-3376582,-6320989,-3479784,-4162569,-1939066,-4275385,-5608245
111908,533559,-1116914,105781,-352944,2259148,-3580323,-2039150,-4663584,-5502073,-3374235,-6313606,-3486991,-4160022,-1931437,-4272662,-5930327
111909,536269,-1122161,109231,-349706,2262936,-3554449,-2035492,-4659547,-5505688,-3373220,-6313176,-3499169,-4161297,-1929641,-4271214,-6029118
111910,534936,-1122557,110161,-348224,2268424,-3125499,-2032499,-4664893,-5514037,-3375892,-6321746,-3495097,-4163911,-1936876,-4273456,-5706961
111911,531807,-1119977,107807,-350118,2266264,-3080165,-2035026,-4668668,-5513556,-3377665,-6324345,-3483987,-4163292,-1939521,-4275016,-5562313
111912,532062,-1121350,107291,-350799,2261038,-3475219,-2037964,-4663614,-5507161,-3375804,-6317533,-3486919,-4160863,-1932907,-4273016,-5840647
111913,534909,-1126066,110152,-348324,2263088,-3550507,-2035476,-4658621,-5508607,-3374373,-6315281,-3498705,-4161902,-1929771,-4271380,-6007802
111914,534118,-1126676,111415,-346703,2268641,-3127478,-2032266,-4663373,-5516969,-3376770,-6323391,-3496243,-4164985,-1936686,-4273492,-5714406
111915,530833,-1123432,108844,-348879,2267310,-2985030,-2034462,-4668740,-5517821,-3379136,-6327796,-3483307,-4165209,-1941205,-4275760,-5496977
111916,530386,-1123314,107368,-350430,2261419,-3358043,-2038198,-4665196,-5511138,-3377865,-6321830,-3482578,-4162812,-1935773,-4274408,-5730513
111917,533646,-1127462,109806,-348425,2262106,-3548941,-2036496,-4659150,-5510278,-3375829,-6317481,-3494266,-4162908,-1930832,-4272107,-5973969
111918,533881,-1128836,111588,-346329,2267935,-3179558,-2032787,-4662531,-5518425,-3377741,-6324497,-3495326,-4165963,-1936619,-4273646,-5750172
111919,531114,-1125575,109550,-347804,2268405,-2962732,-2033729,-4668416,-5521057,-3380454,-6330319,-3483291,-4166626,-1942289,-4276081,-5491412
111920,530136,-1124716,107621,-349590,2262692,-3296653,-2037547,-4666084,-5514796,-3379614,-6325422,-3480544,-4163936,-1937799,-4274925,-5676755
111921,533225,-1129048,109474,-348104,2261941,-3588177,-2036761,-4659263,-5512497,-3377547,-6319911,-3493134,-4163373,-1931711,-4272426,-5983319
111922,534372,-1131862,111873,-345412,2267878,-3295891,-2032572,-4660755,-5520257,-3378889,-6325497,-3498652,-4165992,-1935710,-4273089,-5845321
111923,531810,-1129951,110291,-346288,2269789,-3020567,-2032446,-4667001,-5524979,-3381977,-6332737,-3489367,-4167075,-1942163,-4275547,-5564749
111924,530441,-1129124,108248,-347942,2264886,-3302536,-2035878,-4665706,-5520026,-3381795,-6329440,-3486011,-4164291,-1938830,-4274745,-5698854
111925,533404,-1133949,109843,-346522,2263197,-3680457,-2035602,-4658069,-5516528,-3379414,-6322741,-3499382,-4162527,-1931243,-4271602,-6055794
111926,535786,-1138380,113364,-342662,2269555,-3484290,-2030546,-4656877,-5523639,-3379755,-6326364,-3509669,-4164170,-1932709,-4270893,-6016977
111927,533879,-1138101,113018,-342127,2273471,-3156297,-2028764,-4662452,-5530379,-3382703,-6334429,-3503884,-4165257,-1939162,-4272830,-5726429
111928,531967,-1137704,111166,-343416,2269713,-3350720,-2031605,-4662304,-5527284,-3383083,-6333037,-3499757,-4162632,-1937187,-4272371,-5786723
111929,534311,-1142556,112616,-342029,2267183,-3763583,-2031926,-4654466,-5523106,-3380586,-6325892,-3512077,-4160171,-1928966,-4269041,-6148175
111930,536845,-1148359,116489,-338054,2272689,-3644859,-2027206,-4651601,-5529359,-3380346,-6327912,-3525057,-4161679,-1928722,-4267862,-6180731
111931,535077,-1149024,117046,-336769,2277674,-3254187,-2024601,-4657086,-5537583,-3383243,-6336652,-3520812,-4163476,-1935592,-4269844,-5865931
111932,532473,-1147964,115218,-338087,2274797,-3329429,-2027141,-4658680,-5535964,-3384150,-6337186,-3513467,-4161581,-1935581,-4270026,-5824206
111933,533744,-1151509,115986,-337472,2270969,-3733768,-2028656,-4651813,-5530847,-3381841,-6330135,-3521492,-4159080,-1927902,-4267139,-6146281
111934,536413,-1156974,119730,-333928,2275033,-3693504,-2024805,-4647744,-5535098,-3380957,-6330273,-3533924,-4160517,-1926321,-4265643,-6235026
111935,534931,-1157447,120790,-332432,2280460,-3256367,-2021862,-4653121,-5543757,-3383699,-6339194,-3529589,-4163302,-1933652,-4267794,-5904481
111936,531621,-1155006,118436,-334451,2277985,-3204804,-2024651,-4657036,-5543437,-3385506,-6341996,-3518068,-4162907,-1936367,-4269335,-5754387
111937,531748,-1156202,117966,-335193,2272641,-3582062,-2027726,-4652187,-5537331,-3383764,-6335512,-3520244,-4160857,-1930089,-4267451,-6018799
111938,534291,-1160467,120781,-332975,2274492,-3627601,-2025525,-4647796,-5539165,-3382616,-6333923,-3530649,-4162472,-1927675,-4266214,-6159356
111939,533216,-1160261,121882,-331757,2279677,-3182488,-2022775,-4653163,-5547496,-3385227,-6342484,-3526178,-4166114,-1935307,-4268681,-5841117
111940,529571,-1156122,118975,-334484,2277670,-3022715,-2025589,-4659132,-5548087,-3387748,-6347112,-3511117,-4166975,-1940447,-4271284,-5603903
111941,528719,-1154912,117090,-336699,2270997,-3366793,-2030091,-4656471,-5541125,-3386624,-6341462,-3507853,-4165348,-1935802,-4270352,-5809452
111942,531393,-1157601,118963,-335614,2270761,-3513204,-2029346,-4651633,-5540081,-3385013,-6337874,-3516323,-4166557,-1932272,-4268962,-6009560
111943,531120,-1156940,120106,-334580,2275606,-3104067,-2026666,-4656241,-5547506,-3387209,-6345329,-3513074,-4170540,-1939290,-4271319,-5740109
111944,527614,-1151662,117019,-337606,2274515,-2859109,-2029095,-4663669,-5549221,-3390302,-6351504,-3496795,-4172402,-1946291,-4274762,-5445039
111945,526086,-1148432,114126,-340911,2267368,-3157814,-2034347,-4662962,-5541922,-3389711,-6346830,-3489529,-4170916,-1943207,-4274637,-5590811
111946,528503,-1150029,114758,-341207,2265054,-3397916,-2035192,-4658186,-5538689,-3388045,-6341808,-3496897,-4171820,-1938924,-4273428,-5843417
111947,528841,-1149646,115650,-340651,2269096,-3053280,-2032949,-4661976,-5545323,-3389969,-6347984,-3496398,-4176152,-1945074,-4275682,-5645337
111948,525335,-1144341,112198,-344059,2268631,-2733686,-2035185,-4670692,-5548582,-3393694,-6355621,-3480809,-4179116,-1953737,-4279914,-5309474
111949,522956,-1139926,108061,-348546,2261049,-2967612,-2041264,-4672254,-5542021,-3394200,-6352722,-3470907,-4178437,-1952834,-4281098,-5386307
111950,525251,-1140261,107799,-349781,2257007,-3280836,-2043324,-4667429,-5536652,-3392350,-6346349,-3476714,-4178707,-1947781,-4279836,-5671834
111951,526606,-1139786,108889,-349190,2260453,-3015759,-2041154,-4669637,-5541627,-3393489,-6350447,-3478644,-4182747,-1952297,-4281489,-5552321
111952,523871,-1134065,105988,-352087,2261237,-2633170,-2042409,-4678574,-5545527,-3397031,-6358486,-3463919,-4186106,-1961562,-4285734,-5188962
111953,521312,-1127987,101548,-356842,2254301,-2783424,-2048236,-4681658,-5539249,-3397829,-6356733,-3450946,-4185620,-1962179,-4287386,-5187092
111954,523251,-1126782,100494,-358855,2248869,-3145231,-2051352,-4677157,-5531937,-3395798,-6349329,-3454435,-4185267,-1956712,-4286170,-5483310
111955,525543,-1126151,101741,-358287,2251543,-2979436,-2049376,-4677554,-5534807,-3396007,-6350987,-3458386,-4188676,-1959229,-4287102,-5450778
111956,523676,-1120319,99604,-360469,2253607,-2560466,-2049542,-4686104,-5539203,-3399140,-6358919,-3445478,-4192125,-1968487,-4290988,-5085666
111957,521094,-1112894,95195,-365147,2247869,-2619818,-2054759,-4690587,-5533694,-3400252,-6358477,-3430363,-4191853,-1970656,-4293056,-5006887
111958,522494,-1110336,93417,-367753,2241420,-3011727,-2058707,-4686506,-5524721,-3397989,-6350314,-3431367,-4190624,-1964873,-4291752,-5299362
111959,525411,-1109769,94714,-367293,2243108,-2954907,-2057067,-4685157,-5525291,-3397147,-6349404,-3437201,-4193186,-1965159,-4291737,-5356118
111960,524300,-1104369,93374,-368744,2246220,-2521585,-2056229,-4692930,-5530139,-3399887,-6357014,-3427058,-4196832,-1974065,-4295272,-5008538
111961,521463,-1096586,88841,-373447,2241643,-2493189,-2060859,-4698700,-5525997,-3401507,-6358211,-3411147,-4196964,-1977796,-4297889,-4862471
111962,522184,-1093083,86397,-376627,2234534,-2891817,-2065462,-4695430,-5516439,-3399519,-6350220,-3410249,-4195297,-1972359,-4296912,-5135863
111963,525231,-1093226,87204,-376752,2234816,-2955756,-2064677,-4692703,-5515189,-3398150,-6347250,-3418365,-4197137,-1970717,-4296466,-5284551
111964,524724,-1089379,86380,-377712,2238479,-2543289,-2063249,-4699461,-5520773,-3400684,-6354429,-3412682,-4200924,-1978912,-4299797,-4985561
111965,521789,-1082256,81876,-382289,2235238,-2432946,-2067117,-4706285,-5518766,-3403007,-6357479,-3397871,-4201631,-1984111,-4302989,-4786154
111966,521739,-1078795,78742,-385946,2227782,-2824894,-2072204,-4704059,-5509556,-3401552,-6350259,-3396096,-4199608,-1979231,-4302360,-5034346
111967,525134,-1079824,79438,-386111,2227010,-3010578,-2071882,-4699735,-5506717,-3399615,-6345297,-3406767,-4200339,-1975403,-4301152,-5272546
111968,525903,-1077645,79949,-385698,2231791,-2646946,-2069111,-4704246,-5512297,-3401185,-6351024,-3406119,-4203305,-1981577,-4303255,-5045438
111969,523331,-1071787,76275,-389196,2230581,-2464984,-2071424,-4711277,-5512290,-3403580,-6355306,-3393636,-4203951,-1987323,-4306256,-4809088
111970,522853,-1068673,73153,-392500,2223786,-2828333,-2076166,-4709620,-5503880,-3402405,-6348944,-3391535,-4201246,-1982799,-4305613,-5021114
111971,526138,-1071043,73763,-392559,2222150,-3119970,-2076254,-4703909,-5499971,-3400030,-6342428,-3404579,-4200754,-1976995,-4303714,-5332682
111972,527585,-1071489,75151,-391175,2227344,-2823924,-2072739,-4706297,-5505946,-3401010,-6346952,-3409739,-4203308,-1981291,-4304976,-5189768
111973,525468,-1067355,72649,-393301,2228314,-2568637,-2073400,-4712954,-5508306,-3403417,-6352437,-3400189,-4204004,-1987378,-4307697,-4921332
111974,524499,-1064767,69831,-396073,2222550,-2870762,-2077542,-4712072,-5501229,-3402531,-6347390,-3397271,-4200924,-1983573,-4307097,-5073969
111975,527764,-1067774,70785,-395606,2220409,-3235732,-2077708,-4705133,-5496298,-3399691,-6339646,-3410879,-4199214,-1976187,-4304492,-5426401
111976,529881,-1070301,73166,-393267,2225795,-3011672,-2073679,-4705243,-5501919,-3399764,-6342512,-3420213,-4201134,-1978306,-4304695,-5361940
111977,527997,-1067587,71896,-394127,2228573,-2676842,-2072916,-4711629,-5506326,-3402082,-6349012,-3412791,-4202217,-1984808,-4307307,-5057754
111978,526186,-1064665,69294,-396655,2223751,-2860126,-2076684,-4712167,-5500782,-3401668,-6345819,-3407001,-4199722,-1982753,-4307404,-5106434
111979,528456,-1066336,70067,-396641,2220390,-3208944,-2077931,-4705587,-5494387,-3398429,-6337364,-3416207,-4197932,-1975318,-4305045,-5416599
111980,530486,-1067443,72932,-394567,2224631,-2976382,-2074621,-4704855,-5497921,-3397437,-6338252,-3422593,-4200647,-1976810,-4305435,-5344358
111981,528050,-1061854,72038,-395834,2227578,-2473234,-2074100,-4712819,-5502091,-3399540,-6345364,-3408780,-4204129,-1985694,-4309384,-4910354
111982,524688,-1053456,68419,-400293,2222044,-2436714,-2079281,-4717247,-5495666,-3399767,-6344034,-3390158,-4204554,-1988082,-4312077,-4747082
111983,524885,-1048390,66883,-403537,2215196,-2690474,-2083941,-4714392,-5485389,-3396897,-6335357,-3384515,-4205049,-1983788,-4312301,-4915452
111984,526112,-1043528,67592,-404720,2215652,-2471454,-2083954,-4715507,-5483882,-3395785,-6334249,-3379932,-4210044,-1986697,-4314684,-4813546
111985,523094,-1032437,64783,-408864,2216491,-1890299,-2085657,-4726449,-5485472,-3398383,-6341402,-3356685,-4216456,-1998699,-4321009,-4306104
111986,518446,-1017978,58153,-417057,2208950,-1736683,-2093397,-4735787,-5477291,-3400002,-6341851,-3326538,-4219659,-2005754,-4326637,-4014925
111987,517383,-1007132,53086,-424252,2198562,-2017866,-2101479,-4736699,-5463551,-3398305,-6333262,-3310951,-4221343,-2004077,-4329029,-4150894
111988,518683,-999094,50873,-428793,2195326,-1965761,-2104406,-4738719,-5457895,-3397397,-6329849,-3303701,-4226589,-2006574,-4332204,-4160908
111989,516514,-986661,46538,-434661,2195033,-1464879,-2107011,-4750328,-5458511,-3400412,-6336382,-3282602,-4233607,-2018817,-4339166,-3741930
111990,512215,-970513,38508,-444260,2187638,-1273624,-2115012,-4761901,-5451135,-3402969,-6338285,-3252643,-4237551,-2027927,-4346013,-3433200
111991,510966,-957609,31632,-453199,2175920,-1583410,-2124359,-4764622,-5436386,-3401766,-6329809,-3235669,-4238814,-2027084,-4349146,-3571441
111992,513053,-949304,28054,-459094,2170666,-1699781,-2128529,-4765746,-5428248,-3400501,-6323966,-3231802,-4242841,-2027594,-4351904,-3709076
111993,512409,-938367,23656,-464877,2170463,-1301067,-2130648,-4775835,-5428549,-3403003,-6328907,-3218084,-4249029,-2038027,-4358072,-3407736
111994,509293,-923994,15567,-473940,2164794,-1123476,-2137236,-4787354,-5422936,-3405856,-6331610,-3194459,-4252000,-2046949,-4364401,-3135916
111995,508835,-913269,8423,-482246,2154083,-1517484,-2145579,-4789600,-5409108,-3404807,-6323254,-3183741,-4250814,-2044744,-4366389,-3343891
111996,512762,-909041,5564,-486511,2149419,-1865818,-2148399,-4786911,-5400342,-3402447,-6314726,-3191076,-4251004,-2040530,-4366480,-3680355
111997,515018,-904752,3561,-488855,2152003,-1673202,-2147187,-4791601,-5401994,-3403323,-6317093,-3194187,-4253247,-2045304,-4368931,-3605999
111998,514276,-898052,-1613,-493582,2151253,-1577912,-2149119,-4799142,-5400751,-3405362,-6320005,-3187419,-4252414,-2050333,-4371811,-3465357
111999,515458,-895505,-6154,-497542,2145038,-2085022,-2153224,-4797472,-5391184,-3403727,-6312051,-3192641,-4246414,-2043863,-4370151,-3799789
112000,521636,-901364,-5768,-496580,2144048,-2696129,-2151734,-4787999,-5385067,-3399753,-6301226,-3219966,-4240287,-2032050,-4365100,-4383814
112001,527139,-909971,-2768,-491954,2152045,-2759501,-2144486,-4783834,-5391161,-3398590,-6301061,-3249123,-4236471,-2028176,-4361719,-4600781
112002,528977,-917041,-2325,-488864,2158744,-2754842,-2139210,-4784167,-5397847,-3399466,-6304599,-3267837,-4230527,-2027067,-4359525,-4629714
112003,531428,-927683,-1782,-485468,2159476,-3309608,-2136775,-4776519,-5396428,-3397266,-6298389,-3294526,-4219569,-2015547,-4353411,-5063305
112004,538149,-947445,3233,-477719,2163173,-4073253,-2130336,-4760085,-5396712,-3392402,-6287477,-3343312,-4208179,-1997114,-4343710,-5812131
112005,545112,-971326,11819,-465631,2176369,-4307369,-2117464,-4747210,-5409462,-3389799,-6286354,-3396696,-4199662,-1985614,-4335222,-6240109
112006,547885,-993384,18471,-454496,2190025,-4305496,-2105580,-4740741,-5425562,-3390037,-6291837,-3437285,-4190492,-1979542,-4328891,-6359031
112007,549798,-1017305,24186,-444209,2196948,-4788658,-2097643,-4728711,-5433626,-3388019,-6289276,-3479474,-4176931,-1965154,-4319778,-6783274
