Tm,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16
129356,540514,-1057899,-112422,-567439,1946174,-2642022,-2292084,-5152416,-5438318,-3308838,-6273089,-3816508,-4043491,-1786218,-4030544,-5027452
129357,542888,-1062751,-111927,-568039,1943977,-3014094,-2294214,-5146128,-5434831,-3307677,-6267227,-3819922,-4044331,-1779964,-4029833,-5369122
129358,544588,-1064893,-108919,-564776,1949238,-2778611,-2289219,-5145886,-5440287,-3307194,-6269716,-3823467,-4045381,-1781427,-4028886,-5292763
129359,542626,-1060311,-109125,-563930,1952306,-2395959,-2286374,-5151819,-5444044,-3308199,-6275645,-3820208,-4044591,-1787586,-4029496,-4950148
129360,540516,-1057587,-111970,-566847,1947644,-2567532,-2290933,-5152977,-5439195,-3308622,-6273937,-3816022,-4043210,-1786838,-4030411,-4977019
129361,542300,-1061837,-112231,-568237,1944029,-2987274,-2294372,-5147029,-5434461,-3307561,-6267618,-3818488,-4043713,-1780314,-4029957,-5328841
129362,544481,-1065199,-109314,-565397,1948334,-2854809,-2290239,-5145299,-5439021,-3307032,-6268726,-3822992,-4045192,-1780334,-4029036,-5342676
129363,542901,-1061487,-108904,-563896,1952344,-2430526,-2286393,-5151102,-5444156,-3308076,-6275191,-3820889,-4044894,-1786769,-4029475,-4995034
129364,540325,-1057942,-111786,-566613,1948508,-2501104,-2290117,-5153706,-5440537,-3308773,-6275072,-3816178,-4043526,-1787628,-4030501,-4937950
129365,541403,-1061343,-112799,-568642,1943788,-2941123,-2294567,-5148476,-5434791,-3307777,-6268558,-3817364,-4043533,-1781179,-4030193,-5276906
129366,544145,-1065512,-109944,-566130,1947120,-2922558,-2291303,-5145135,-5437813,-3306875,-6267854,-3822205,-4044969,-1779387,-4029156,-5381026
129367,543270,-1062602,-108645,-563795,1952181,-2481912,-2286442,-5150121,-5443703,-3307557,-6274177,-3821154,-4044834,-1785409,-4029249,-5050126
129368,540683,-1058108,-111078,-565860,1949738,-2446084,-2288801,-5153786,-5441256,-3308296,-6275396,-3815996,-4043254,-1787589,-4030200,-4911234
129369,541063,-1060307,-112666,-568379,1944343,-2878089,-2293953,-5149451,-5434971,-3307606,-6269211,-3815975,-4042908,-1781749,-4030222,-5216137
129370,543874,-1065272,-110313,-566720,1946221,-2975651,-2292117,-5144948,-5436382,-3306525,-6266904,-3820939,-4044399,-1778440,-4029199,-5403938
129371,543619,-1063554,-108364,-563895,1951787,-2545819,-2286772,-5148976,-5442832,-3306933,-6272846,-3821144,-4044597,-1783822,-4028995,-5110394
129372,540909,-1058645,-110501,-565437,1950556,-2404408,-2287973,-5153774,-5442001,-3307876,-6275659,-3816051,-4043271,-1787527,-4030020,-4897132
129373,540704,-1059422,-112510,-568199,1944883,-2802079,-2293396,-5150547,-5435440,-3307363,-6270168,-3814767,-4042562,-1782619,-4030263,-5149800
129374,543499,-1064859,-110851,-567461,1945221,-3008925,-2293047,-5145274,-5435181,-3306236,-6266440,-3819644,-4044001,-1778049,-4029322,-5408613
129375,543935,-1064412,-108399,-564320,1951008,-2618012,-2287507,-5148106,-5441841,-3306461,-6271644,-3821160,-4044666,-1782534,-4028958,-5172311
129376,541356,-1059309,-110062,-565190,1951171,-2380685,-2287372,-5153667,-5442726,-3307632,-6275870,-3816482,-4043608,-1787522,-4030057,-4898176
129377,540554,-1058844,-112451,-568139,1945514,-2722128,-2292837,-5151748,-5436315,-3307359,-6271286,-3813983,-4042561,-1783718,-4030444,-5085421
129378,543399,-1064017,-111170,-567902,1944666,-3022012,-2293632,-5145613,-5434238,-3306001,-6266176,-3818155,-4043588,-1777929,-4029415,-5396852
129379,544473,-1064828,-108297,-564564,1950354,-2696375,-2288172,-5146943,-5440557,-3305890,-6270196,-3820793,-4044515,-1780981,-4028747,-5233848
129380,542041,-1059910,-109391,-564699,1951895,-2377993,-2286778,-5152929,-5443081,-3307155,-6275590,-3816846,-4043759,-1786899,-4029762,-4916269
129381,540465,-1058333,-112169,-567783,1946449,-2642424,-2292027,-5152606,-5437368,-3307322,-6272388,-3813452,-4042594,-1784609,-4030468,-5026802
129382,542883,-1063272,-111730,-568440,1944081,-3015087,-2294286,-5146438,-5433844,-3306113,-6266421,-3816864,-4043413,-1778237,-4029721,-5369782
129383,544769,-1065187,-108561,-565037,1949462,-2774701,-2289176,-5146113,-5439464,-3305861,-6269057,-3820482,-4044701,-1779862,-4028967,-5289894
129384,542793,-1060582,-108829,-564262,1952384,-2390994,-2286422,-5152111,-5443264,-3307002,-6275034,-3817184,-4044034,-1786117,-4029640,-4945410
129385,540708,-1057874,-111716,-567214,1947626,-2566744,-2291021,-5153221,-5438197,-3307252,-6273074,-3812804,-4042461,-1785136,-4030331,-4974743
129386,542736,-1062130,-111961,-568529,1944089,-2991151,-2294404,-5147187,-5433366,-3306032,-6266573,-3815263,-4042766,-1778400,-4029688,-5331077
129387,545204,-1065534,-109067,-565661,1948434,-2857505,-2290236,-5145482,-5438091,-3305588,-6267754,-3819924,-4044338,-1778476,-4028854,-5345103
129388,543859,-1061899,-108819,-564275,1952306,-2430508,-2286536,-5151447,-5443345,-3306744,-6274351,-3817919,-4044159,-1785057,-4029409,-4995294
129389,541693,-1058342,-111757,-566983,1948411,-2502280,-2290337,-5154084,-5439785,-3307549,-6274277,-3813276,-4042852,-1785981,-4030512,-4938382
129390,543155,-1061821,-112787,-569054,1943668,-2946572,-2294839,-5148793,-5434249,-3306840,-6267960,-3814784,-4043069,-1779687,-4030365,-5281227
129391,545958,-1066254,-110124,-566755,1946792,-2925652,-2291774,-5145684,-5437544,-3306202,-6267489,-3819951,-4044784,-1778144,-4029464,-5384897
129392,545151,-1063581,-109147,-564717,1951513,-2482925,-2287256,-5151038,-5443716,-3307207,-6274121,-3819110,-4044966,-1784497,-4029779,-5051513
129393,542635,-1059439,-111964,-567116,1948640,-2450295,-2290035,-5155043,-5441582,-3308314,-6275686,-3814241,-4043785,-1787026,-4031057,-4914817
129394,543365,-1061794,-113617,-569686,1943121,-2885706,-2295251,-5150713,-5435442,-3307777,-6269660,-3814451,-4043602,-1781307,-4031191,-5223299
129395,546465,-1066829,-111327,-567994,1945008,-2979350,-2293342,-5146302,-5437045,-3306815,-6267480,-3819602,-4045169,-1778149,-4030183,-5409464
129396,546478,-1065159,-109577,-565286,1950448,-2546937,-2288117,-5150538,-5443631,-3307408,-6273611,-3819874,-4045518,-1783757,-4030157,-5112785
129397,544118,-1060366,-111907,-566954,1949069,-2410881,-2289493,-5155407,-5442954,-3308618,-6276649,-3814947,-4044414,-1787648,-4031467,-4902869
129398,544153,-1061474,-114082,-569880,1943262,-2812881,-2295142,-5152324,-5436592,-3308329,-6271316,-3813872,-4043913,-1782843,-4031926,-5159974
129399,547106,-1067116,-112549,-569196,1943570,-3015855,-2294859,-5147184,-5436732,-3307455,-6267927,-3819069,-4045596,-1778598,-4031261,-5417277
129400,547528,-1066941,-110466,-566314,1949061,-2622100,-2289621,-5150362,-5443689,-3307964,-6273479,-3820802,-4046510,-1783377,-4031122,-5177934
129401,545058,-1062079,-112356,-567405,1948955,-2387986,-2289782,-5156084,-5444653,-3309281,-6277814,-3816191,-4045607,-1788487,-4032373,-4905340
129402,544351,-1061881,-114916,-570525,1943066,-2734274,-2295448,-5154287,-5438438,-3309249,-6273404,-3813897,-4044758,-1784844,-4033047,-5096990
129403,547167,-1067407,-113911,-570501,1941984,-3031472,-2296454,-5148399,-5436828,-3308293,-6268689,-3818477,-4046149,-1779467,-4032437,-5407877
129404,548274,-1068395,-111327,-567349,1947505,-2700361,-2291198,-5150044,-5443480,-3308506,-6273098,-3821328,-4047377,-1782939,-4032038,-5240143
129405,545874,-1063697,-112704,-567752,1948738,-2383322,-2290106,-5156319,-5446067,-3309916,-6278591,-3817357,-4046776,-1788997,-4033217,-4922242
129406,544436,-1062310,-115643,-571002,1943107,-2653445,-2295573,-5156042,-5440503,-3310294,-6275607,-3814177,-4045848,-1786871,-4034216,-5037344
129407,546843,-1067513,-115421,-571843,1940612,-3025268,-2297970,-5150013,-5437411,-3309364,-6270039,-3817986,-4046939,-1780662,-4033753,-5381374
129408,548496,-1069772,-112666,-568779,1945707,-2780982,-2293154,-5150076,-5443619,-3309258,-6273048,-3821981,-4048402,-1782024,-4033202,-5298174
129409,546416,-1065476,-113322,-568289,1948316,-2398647,-2290737,-5156442,-5447994,-3310567,-6279357,-3819042,-4047987,-1787813,-4034192,-4953687
129410,544460,-1062900,-116344,-571317,1943403,-2577036,-2295522,-5157648,-5443579,-3311160,-6277783,-3815141,-4046811,-1786421,-4035322,-4985329
129411,546378,-1067380,-116797,-572813,1939684,-2998699,-2299065,-5151807,-5439514,-3310349,-6271726,-3818161,-4047637,-1779429,-4035129,-5340533
129412,548441,-1070980,-114172,-570196,1943785,-2859306,-2295133,-5150461,-5444784,-3310026,-6273247,-3823090,-4049391,-1779144,-4034525,-5349297
129413,546689,-1067523,-114206,-569096,1947334,-2433593,-2291772,-5156696,-5450471,-3311327,-6280112,-3821324,-4049409,-1785334,-4035441,-4998979
129414,544503,-1063949,-117137,-571825,1943388,-2510292,-2295612,-5159219,-5447171,-3312163,-6280076,-3816793,-4048172,-1785636,-4036722,-4945775
129415,545850,-1067484,-118209,-573890,1938653,-2953807,-2300104,-5153896,-5442072,-3311516,-6273914,-3818547,-4048527,-1778827,-4036764,-5289401
129416,548416,-1071952,-115662,-571666,1941802,-2927730,-2297089,-5150921,-5445807,-3310895,-6273704,-3823836,-4050289,-1776846,-4036043,-5388482
129417,547363,-1069316,-114790,-569717,1946446,-2484056,-2292691,-5156357,-5452261,-3311872,-6280470,-3823085,-4050496,-1782684,-4036534,-5053308
129418,544738,-1065093,-117626,-572101,1943548,-2454536,-2295537,-5160270,-5450438,-3313023,-6282165,-3818354,-4049480,-1784751,-4038042,-4918126
129419,545207,-1067587,-119441,-574752,1937969,-2891973,-2300871,-5155977,-5444634,-3312482,-6276242,-3818754,-4049417,-1778531,-4038321,-5229014
129420,547892,-1072814,-117362,-573279,1939737,-2981181,-2299191,-5151842,-5446791,-3311720,-6274449,-3824261,-4051290,-1775177,-4037641,-5411975
129421,547488,-1071247,-115801,-570777,1945053,-2547445,-2294177,-5156271,-5453788,-3312445,-6280827,-3824739,-4051861,-1780452,-4037850,-5113277
129422,544802,-1066598,-118336,-572604,1943474,-2416350,-2295774,-5161173,-5453445,-3313722,-6283966,-3820019,-4050922,-1783930,-4039345,-4906376
129423,544566,-1067888,-120675,-575621,1937532,-2821131,-2301554,-5158069,-5447406,-3313493,-6278754,-3819234,-4050563,-1778695,-4039927,-5166834
129424,547408,-1073422,-119052,-574820,1937946,-3017699,-2301157,-5152879,-5447754,-3312521,-6275416,-3824471,-4052213,-1773916,-4039167,-5419974
129425,547686,-1073085,-116903,-571917,1943466,-2619984,-2295888,-5156079,-5454894,-3312937,-6281055,-3826194,-4053090,-1778238,-4039064,-5175946
129426,545146,-1068171,-118871,-573027,1943281,-2392389,-2296092,-5161733,-5456031,-3314252,-6285469,-3821749,-4052269,-1782902,-4040410,-4907218
129427,544272,-1068086,-121578,-576216,1937308,-2742876,-2301838,-5159934,-5450117,-3314281,-6281192,-3819790,-4051581,-1778873,-4041173,-5103322
129428,547064,-1073612,-120593,-576167,1936328,-3036234,-2302761,-5154087,-5448761,-3313187,-6276584,-3824532,-4053014,-1773046,-4040504,-5412199
129429,548230,-1074352,-117796,-572775,1942081,-2701432,-2297254,-5155571,-5455444,-3313104,-6280926,-3827276,-4054019,-1775898,-4039951,-5240614
129430,545697,-1069447,-118987,-572967,1943439,-2388049,-2295994,-5161616,-5458027,-3314334,-6286352,-3823252,-4053269,-1781302,-4041022,-4924442
129431,543974,-1068100,-121867,-576117,1937837,-2664271,-2301409,-5161226,-5452478,-3314514,-6283187,-3820115,-4052238,-1778506,-4041876,-5044990
129432,546159,-1073377,-121561,-576883,1935409,-3033266,-2303707,-5155177,-5449565,-3313455,-6277678,-3824082,-4053331,-1771966,-4041373,-5388636
129433,547684,-1075590,-118696,-573735,1940524,-2783419,-2298750,-5155260,-5455614,-3313119,-6280672,-3827874,-4054622,-1773369,-4040654,-5300665
129434,545704,-1071042,-119126,-573061,1943256,-2405260,-2296136,-5161334,-5459600,-3314202,-6286808,-3824673,-4054041,-1779256,-4041489,-4958086
129435,543738,-1068561,-122089,-576053,1938296,-2591343,-2300865,-5162352,-5454927,-3314611,-6285074,-3820736,-4052864,-1777956,-4042534,-4996761
129436,545589,-1073097,-122406,-577442,1934693,-3010929,-2304275,-5156432,-5450872,-3313626,-6279023,-3823796,-4053654,-1770968,-4042244,-5352179
129437,547673,-1076442,-119489,-574532,1939086,-2864814,-2300037,-5154922,-5456048,-3313026,-6280472,-3828612,-4055207,-1770512,-4041462,-5355634
129438,545851,-1072889,-119431,-573401,1942696,-2440779,-2296591,-5161018,-5461527,-3314060,-6287213,-3826728,-4055103,-1776451,-4042211,-5004936
129439,543529,-1069351,-122274,-576050,1938789,-2524436,-2300357,-5163361,-5458156,-3314717,-6287079,-3822293,-4053872,-1776511,-4043439,-4957646
129440,544757,-1072985,-123303,-578037,1934157,-2968239,-2304774,-5157977,-5452989,-3313774,-6280797,-3824091,-4054107,-1769491,-4043313,-5303072
129441,547313,-1077354,-120602,-575577,1937535,-2936224,-2301562,-5154939,-5456677,-3312843,-6280499,-3829334,-4055693,-1767344,-4042382,-5398472
129442,546172,-1074606,-119619,-573504,1942260,-2492362,-2297059,-5160322,-5463160,-3313701,-6287285,-3828594,-4055895,-1773154,-4042901,-5061586
129443,543436,-1070456,-122406,-575869,1939324,-2468852,-2299907,-5164134,-5461292,-3314742,-6288884,-3823926,-4054846,-1775081,-4044399,-4931114
129444,543790,-1073099,-124195,-578531,1933779,-2907961,-2305247,-5159831,-5455576,-3314139,-6283019,-3824566,-4054849,-1768801,-4044706,-5244459
129445,546766,-1078026,-121725,-576622,1935995,-2991859,-2303105,-5155311,-5457570,-3312986,-6281056,-3829946,-4056377,-1765110,-4043731,-5424332
129446,546519,-1076172,-119879,-573764,1941562,-2555847,-2297772,-5159511,-5464291,-3313316,-6287204,-3830227,-4056629,-1770019,-4043639,-5122618
129447,543875,-1071390,-122197,-575392,1940119,-2428283,-2299225,-5164156,-5463648,-3314254,-6290104,-3825487,-4055484,-1773042,-4044907,-4918002
129448,543727,-1072632,-124315,-578174,1934339,-2835933,-2304783,-5160747,-5457506,-3313789,-6284741,-3824842,-4055014,-1767409,-4045304,-5181716
129449,546663,-1078001,-122444,-577064,1935071,-3028083,-2304049,-5155321,-5457753,-3312514,-6281266,-3830147,-4056459,-1762243,-4044294,-5432617
129450,546929,-1077398,-120127,-573877,1940889,-2627928,-2298544,-5158381,-5464674,-3312595,-6286689,-3831810,-4057069,-1766143,-4043936,-5185335
129451,544291,-1072426,-121989,-574864,1940791,-2403320,-2298709,-5163861,-5465548,-3313617,-6290852,-3827347,-4056027,-1770328,-4045152,-4918578
129452,543275,-1072542,-124681,-578073,1934754,-2757046,-2304536,-5161969,-5459642,-3313605,-6286640,-3825700,-4055429,-1766073,-4046004,-5117692
129453,546086,-1077987,-123443,-577771,1934030,-3046819,-2305222,-5155886,-5458290,-3312372,-6281991,-3830611,-4056734,-1759927,-4045192,-5425217
129454,547085,-1078711,-120670,-574379,1939806,-2707726,-2299701,-5157446,-5464921,-3312144,-6286273,-3833461,-4057671,-1762556,-4044539,-5249061
129455,544738,-1073712,-121761,-574474,1941227,-2397909,-2298392,-5163330,-5467412,-3313287,-6291626,-3829664,-4056950,-1767772,-4045636,-4934841
129456,543233,-1072389,-124581,-577583,1935624,-2676904,-2303793,-5162805,-5461902,-3313476,-6288522,-3826842,-4056062,-1764872,-4046600,-5058018
129457,545593,-1077627,-124154,-578173,1933409,-3043485,-2305901,-5156639,-5458942,-3312233,-6282931,-3830964,-4057071,-1758098,-4045952,-5400787
129458,547220,-1079637,-121149,-574813,1938765,-2788624,-2300777,-5156644,-5464851,-3311708,-6285844,-3834817,-4058271,-1759301,-4045109,-5308097
129459,545143,-1075121,-121637,-574204,1941384,-2411341,-2298282,-5162722,-5468700,-3312686,-6291910,-3831724,-4057726,-1765029,-4045942,-4964660
129460,543192,-1072657,-124516,-577146,1936463,-2601462,-2303049,-5163651,-5463959,-3313071,-6290149,-3828005,-4056601,-1763624,-4047009,-5006176
129461,545066,-1077370,-124885,-578549,1932871,-3019726,-2306470,-5157737,-5459757,-3312047,-6284142,-3831267,-4057456,-1756797,-4046742,-5362197
129462,547236,-1080760,-122052,-575636,1937321,-2867139,-2302237,-5156255,-5464727,-3311384,-6285635,-3836064,-4059005,-1756621,-4045936,-5360184
129463,545856,-1076672,-121520,-573930,1941431,-2443831,-2298347,-5161876,-5469681,-3312044,-6292027,-3833832,-4058523,-1762432,-4046362,-5008491
129464,543489,-1073200,-124386,-576603,1937449,-2531389,-2302232,-5164193,-5465946,-3312546,-6291734,-3829389,-4057236,-1762601,-4047470,-4963837
129465,544658,-1076975,-125454,-578672,1932811,-2974514,-2306707,-5158881,-5460639,-3311633,-6285487,-3831344,-4057566,-1755829,-4047332,-5310069
129466,547319,-1081142,-122622,-576101,1936382,-2935166,-2303331,-5155785,-5464166,-3310651,-6285241,-3836619,-4059162,-1753985,-4046380,-5399294
129467,546361,-1078082,-121506,-573843,1941272,-2490804,-2298702,-5160918,-5470173,-3311216,-6291799,-3835686,-4059197,-1759820,-4046689,-5060259
129468,543643,-1073891,-124287,-576179,1938358,-2472612,-2301585,-5164572,-5467889,-3312028,-6293200,-3830966,-4058039,-1761751,-4048010,-4933213
129469,544141,-1076477,-125964,-578693,1933001,-2912067,-2306776,-5160070,-5461911,-3311299,-6287216,-3831601,-4057996,-1755563,-4048164,-5248356
129470,546932,-1081506,-123693,-576916,1935138,-2990197,-2304704,-5155822,-5463859,-3310133,-6285339,-3837077,-4059630,-1752177,-4047228,-5423738
129471,546586,-1079614,-121971,-574139,1940606,-2552656,-2299446,-5160122,-5470517,-3310524,-6291651,-3837414,-4060021,-1757482,-4047284,-5119462
129472,543894,-1074849,-124358,-575806,1939029,-2430426,-2300996,-5164832,-5469627,-3311379,-6294426,-3832539,-4058834,-1760708,-4048504,-4918035
129473,543733,-1076142,-126487,-578632,1933203,-2840764,-2306571,-5161444,-5463308,-3310852,-6288987,-3831889,-4058367,-1755357,-4048896,-5185006
129474,546659,-1081484,-124622,-577550,1933952,-3028387,-2305784,-5156082,-5463488,-3309534,-6285539,-3837132,-4059861,-1750600,-4047932,-5432979
129475,547085,-1080653,-122172,-574235,1939846,-2624301,-2300053,-5158982,-5470349,-3309629,-6291079,-3838692,-4060592,-1754980,-4047659,-5182037
129476,544382,-1075609,-124012,-575225,1939647,-2404466,-2300203,-5164439,-5471015,-3310586,-6295190,-3834099,-4059550,-1759424,-4048804,-4917320
129477,543470,-1075614,-126551,-578254,1933746,-2761501,-2305813,-5162397,-5464816,-3310326,-6290681,-3832210,-4058766,-1755247,-4049432,-5120306
129478,546198,-1081048,-125373,-577992,1933008,-3046764,-2306444,-5156437,-5463363,-3309029,-6286004,-3836985,-4060063,-1749494,-4048630,-5425045
129479,547178,-1081622,-122624,-574607,1938780,-2703146,-2300874,-5158046,-5469876,-3308742,-6290319,-3839617,-4060979,-1752544,-4047982,-5244627
129480,544788,-1076566,-123804,-574759,1940093,-2396559,-2299615,-5163935,-5472036,-3309637,-6295434,-3835421,-4060093,-1757896,-4048917,-4931124
129481,543353,-1075197,-126570,-577790,1934563,-2679569,-2304906,-5163259,-5466237,-3309657,-6292122,-3832401,-4059089,-1755131,-4049779,-5058307
129482,545889,-1080208,-125983,-578206,1932542,-3043503,-2306779,-5156924,-5463053,-3308318,-6286378,-3836316,-4060032,-1748563,-4049037,-5399824
129483,547518,-1082049,-122990,-574804,1937988,-2784764,-2301578,-5156986,-5468729,-3307574,-6289122,-3839841,-4061039,-1749921,-4048006,-5303922
129484,545423,-1077356,-123476,-574128,1940669,-2407719,-2299043,-5163099,-5472441,-3308519,-6295203,-3836565,-4060487,-1756002,-4048836,-4959724
129485,543331,-1074947,-126531,-577176,1935588,-2600430,-2303942,-5164013,-5467582,-3308951,-6293431,-3832767,-4059466,-1754974,-4049972,-5003362
129486,545423,-1079318,-126584,-578234,1932362,-3018595,-2307030,-5157791,-5463157,-3307777,-6287166,-3835695,-4060061,-1748192,-4049504,-5359606
129487,547696,-1082326,-123461,-575003,1937131,-2861333,-2302501,-5156126,-5467912,-3306907,-6288435,-3840139,-4061402,-1748115,-4048472,-5354234
129488,546085,-1078198,-123071,-573437,1941100,-2437097,-2298779,-5161871,-5472755,-3307657,-6294827,-3837730,-4061009,-1754326,-4049007,-5000124
129489,543581,-1074694,-125969,-576134,1937093,-2530634,-2302734,-5164157,-5468821,-3308150,-6294374,-3833106,-4059677,-1754663,-4050131,-4959822
129490,544774,-1078372,-126909,-578044,1932624,-2975058,-2307059,-5158678,-5463322,-3307154,-6287942,-3834869,-4059907,-1748009,-4049854,-5308184
129491,547279,-1082395,-124031,-575358,1936344,-2929452,-2303542,-5155622,-5466774,-3306137,-6287624,-3839884,-4061360,-1746394,-4048721,-5393341
129492,545959,-1079251,-123025,-573187,1941181,-2483471,-2298982,-5160935,-5472668,-3306811,-6294206,-3838683,-4061329,-1752554,-4049034,-5050976
129493,543136,-1074965,-125748,-575494,1938266,-2472610,-2301835,-5164457,-5470044,-3307561,-6295317,-3833712,-4060045,-1754521,-4050269,-4928999
129494,543716,-1077407,-127172,-577820,1933092,-2914235,-2306758,-5159736,-5463876,-3306763,-6289067,-3834170,-4059834,-1748357,-4050264,-5247456
129495,546450,-1082212,-124650,-575826,1935460,-2982600,-2304446,-5155447,-5465728,-3305600,-6287179,-3839372,-4061283,-1745209,-4049185,-5416107
129496,545963,-1080099,-122901,-573009,1940959,-2543329,-2299204,-5159774,-5472095,-3305929,-6293337,-3839292,-4061451,-1750676,-4049156,-5107679
129497,543187,-1075299,-125276,-574733,1939276,-2429366,-2300857,-5164389,-5471015,-3306886,-6295977,-3834284,-4060270,-1754046,-4050444,-4911901
129498,543128,-1076605,-127281,-577446,1933568,-2843110,-2306332,-5160828,-5464615,-3306389,-6290419,-3833545,-4059776,-1748789,-4050803,-5183367
129499,545991,-1081996,-125461,-576358,1934354,-3022589,-2305535,-5155639,-5464872,-3305188,-6287072,-3838717,-4061262,-1744387,-4049874,-5426401
129500,546291,-1081097,-123099,-573117,1940169,-2615520,-2299919,-5158768,-5471540,-3305292,-6292529,-3839932,-4061811,-1748957,-4049559,-5170806
129501,543808,-1075832,-124807,-573987,1940048,-2401469,-2300006,-5164006,-5471971,-3306310,-6296525,-3835101,-4060736,-1753577,-4050750,-4909681
129502,542993,-1075894,-127349,-577046,1934108,-2764430,-2305659,-5161875,-5465459,-3305948,-6291772,-3833032,-4059817,-1749345,-4051220,-5118151
129503,545804,-1081265,-126065,-576627,1933539,-3044025,-2306101,-5155886,-5463994,-3304679,-6287146,-3837804,-4061087,-1743796,-4050369,-5420657
129504,546709,-1081686,-123324,-573201,1939331,-2694615,-2300499,-5157653,-5470513,-3304535,-6291567,-3840317,-4061969,-1747199,-4049799,-5234455
129505,544248,-1076603,-124568,-573432,1940514,-2392622,-2299406,-5163594,-5472487,-3305488,-6296621,-3835966,-4061051,-1752739,-4050794,-4923093
129506,542881,-1075324,-127298,-576453,1934943,-2682253,-2304766,-5162814,-5466684,-3305628,-6293289,-3832974,-4060127,-1750137,-4051732,-5056124
129507,545353,-1080490,-126753,-576900,1932932,-3041655,-2306671,-5156624,-5463683,-3304437,-6287677,-3836977,-4061149,-1743890,-4051055,-5396383
129508,546878,-1082329,-123819,-573590,1938311,-2775629,-2301527,-5156880,-5469469,-3303902,-6290652,-3840457,-4062236,-1745722,-4050215,-5293466
129509,544911,-1077436,-124216,-572859,1941031,-2403700,-2298981,-5162816,-5472875,-3304796,-6296507,-3836883,-4061515,-1751817,-4051018,-4951572
129510,543003,-1074905,-127087,-575767,1936078,-2604690,-2303805,-5163515,-5467797,-3305109,-6294437,-3832901,-4060311,-1750666,-4052041,-5002234
129511,545023,-1079459,-127253,-576942,1932772,-3019292,-2306969,-5157422,-5463527,-3304053,-6288277,-3835979,-4061032,-1744149,-4051628,-5358473
129512,547141,-1082457,-124229,-573832,1937479,-2853552,-2302501,-5156051,-5468352,-3303266,-6289668,-3840307,-4062362,-1744382,-4050604,-5345415
129513,545464,-1078413,-123981,-572497,1941179,-2433003,-2298928,-5161924,-5473116,-3304114,-6296016,-3837768,-4061979,-1750711,-4051137,-4992582
129514,543194,-1074882,-126794,-575156,1937131,-2533169,-2302837,-5164011,-5469133,-3304721,-6295515,-3833131,-4060697,-1751112,-4052262,-4957576
129515,544546,-1078533,-127642,-576987,1932794,-2976573,-2307041,-5158427,-5463511,-3303557,-6288882,-3834796,-4060752,-1744384,-4051809,-5307068
129516,547214,-1082443,-124670,-574279,1936601,-2924392,-2303391,-5155369,-5466891,-3302499,-6288579,-3839653,-4062115,-1742876,-4050658,-5386482
129517,546121,-1079196,-123610,-572122,1941394,-2479464,-2298814,-5160661,-5472666,-3303121,-6295050,-3838306,-4062002,-1749057,-4050909,-5043996
129518,543576,-1074809,-126258,-574376,1938462,-2472571,-2301677,-5164086,-5470009,-3303939,-6296111,-3833288,-4060752,-1751065,-4052124,-4924725
129519,544262,-1077336,-127709,-576737,1933278,-2915655,-2306597,-5159326,-5463733,-3303107,-6289780,-3833722,-4060503,-1744872,-4052012,-5245487
129520,547258,-1081985,-125034,-574589,1935807,-2981416,-2304142,-5154874,-5465432,-3301811,-6287734,-3838789,-4061820,-1741687,-4050794,-5412444
129521,546778,-1079767,-123195,-571754,1941295,-2540379,-2298874,-5159205,-5471849,-3302204,-6293917,-3838716,-4062028,-1747311,-4050821,-5102617
129522,543903,-1074976,-125632,-573591,1939526,-2428259,-2300591,-5163867,-5470763,-3303208,-6296537,-3833690,-4060855,-1750798,-4052139,-4907556
129523,543765,-1076290,-127653,-576337,1933788,-2843992,-2306035,-5160294,-5464272,-3302667,-6290866,-3832921,-4060314,-1745522,-4052392,-5181121
129524,546583,-1081605,-125740,-575211,1934657,-3022066,-2305151,-5155071,-5464599,-3301522,-6287537,-3838150,-4061859,-1741236,-4051439,-5423440
129525,546753,-1080726,-123410,-572047,1940418,-2613907,-2299600,-5158291,-5471300,-3301711,-6293014,-3839422,-4062429,-1745929,-4051099,-5167271
129526,544212,-1075457,-125119,-572961,1940224,-2400774,-2299737,-5163553,-5471514,-3302550,-6296741,-3834371,-4061171,-1750376,-4052051,-4906237
129527,543479,-1075390,-127489,-575889,1934401,-2764886,-2305251,-5161279,-5465022,-3302223,-6291897,-3832285,-4060249,-1746149,-4052471,-5116096
129528,546177,-1080852,-126247,-575557,1933718,-3044341,-2305784,-5155452,-5463576,-3300966,-6287236,-3837061,-4061466,-1740639,-4051544,-5418610
129529,547222,-1081204,-123354,-571987,1939563,-2693537,-2300064,-5157065,-5470036,-3300756,-6291575,-3839501,-4062265,-1744031,-4050918,-5231591
129530,544829,-1075960,-124429,-572088,1940783,-2392826,-2298862,-5162854,-5471900,-3301716,-6296523,-3835054,-4061286,-1749528,-4051916,-4920509
129531,543463,-1074597,-127122,-575084,1935220,-2684637,-2304157,-5161959,-5465841,-3301631,-6292876,-3831853,-4060109,-1746693,-4052606,-5055765
129532,545951,-1079680,-126507,-575499,1933277,-3041778,-2305959,-5155667,-5462845,-3300464,-6287243,-3835905,-4061127,-1740495,-4051880,-5395075
129533,547344,-1081468,-123612,-572221,1938600,-2771781,-2300859,-5156007,-5468799,-3300120,-6290371,-3839468,-4062327,-1742579,-4051153,-5288996
