Tm,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
3791,-19.32315,-18.94881,-18.70935,-20.1,-13.94592,-15.55744,-13.39962,-17.20887
3792,-19.58187,-19.71249,-22.53735,-24.98832,-19.29504,-20.4032,-20.81898,-17.20887
3793,-26.30859,-26.84017,-31.97975,-34.50768,-30.248,-31.88,-38.72778,-23.56487
3794,-30.18939,-30.65857,-35.80775,-38.88144,-34.0688,-35.19552,-42.56538,-27.88695
3795,-27.86091,-27.85841,-34.27655,-38.1096,-32.28576,-32.39008,-36.42522,-26.61575
3796,-28.63707,-28.62209,-35.80775,-39.65328,-33.30464,-33.66528,-34.3785,-28.64967
3797,-33.81147,-34.47697,-40.14615,-42.99792,-37.38016,-38.76608,-38.72778,-32.20903
3798,-37.17483,-37.53169,-42.69815,-44.79888,-38.90848,-42.0816,-42.56538,-32.97175
3799,-36.13995,-36.00433,-40.40135,-41.9688,-35.59712,-38.00096,-36.68106,-32.20903
3800,-34.58763,-34.98609,-38.35975,-39.396,-32.54048,-32.90016,-33.35514,-33.73447
3801,-34.84635,-34.98609,-36.82855,-37.08048,-30.50272,-31.88,-40.00698,-35.25991
3802,-30.18939,-29.89489,-30.44855,-29.87664,-23.11584,-27.28928,-37.70442,-26.86999
3803,-22.68651,-22.25809,-23.55815,-23.18736,-17.25728,-21.6784,-29.2617,-18.98855
3804,-19.06443,-19.20337,-22.02695,-22.6728,-18.53088,-21.6784,-28.49418,-19.75127
3805,-22.42779,-22.51265,-25.08935,-26.532,-23.37056,-24.73888,-33.0993,-25.85303
3806,-21.13419,-20.22161,-21.77175,-22.6728,-20.31392,-20.4032,-29.00586,-23.31063
3807,-9.75051,-8.76641,-9.77735,-10.06608,-7.57792,-7.6512,-16.21386,-13.14103
3808,-4.83483,-4.43889,-4.92855,-4.92048,-2.99296,-4.84576,-14.16714,-12.63255
3809,-11.04411,-11.31201,-12.07415,-10.83792,-10.12512,-13.00704,-20.05146,-20.25975
3810,-16.47723,-16.65777,-18.45415,-17.01264,-14.9648,-16.32256,-19.79562,-23.05639
3811,-19.06443,-18.94881,-20.49575,-18.8136,-14.9648,-13.26208,-13.39962,-23.05639
3812,-22.68651,-22.25809,-23.30295,-21.3864,-16.2384,-13.00704,-10.58538,-26.61575
3813,-26.82603,-26.58561,-28.91735,-27.56112,-22.86112,-20.4032,-24.1449,-31.19207
3814,-26.04987,-25.31281,-29.93815,-29.87664,-25.91776,-23.20864,-30.02922,-29.41239
3815,-21.13419,-20.73073,-26.87575,-28.84752,-24.64416,-21.16832,-24.40074,-25.59879
3816,-15.95979,-15.89409,-24.83415,-28.84752,-24.89888,-21.16832,-21.84234,-21.27671
3817,-13.37259,-13.60305,-25.08935,-30.3912,-26.68192,-23.71872,-23.63322,-18.48007
3818,-14.66619,-14.62129,-25.08935,-30.64848,-27.19136,-25.504,-25.67994,-19.49703
3819,-13.63131,-13.60305,-21.51655,-26.27472,-23.37056,-22.18848,-23.63322,-19.75127
3820,-10.78539,-10.29377,-16.66775,-19.58544,-17.25728,-16.32256,-18.77226,-19.24279
3821,-9.23307,-9.02097,-13.09495,-14.69712,-13.43648,-13.00704,-15.95802,-15.42919
3822,-10.52667,-10.54833,-13.35015,-13.92528,-12.16288,-12.24192,-15.44634,-15.42919
3823,-15.70107,-16.14865,-17.68855,-17.26992,-12.16288,-10.45664,-9.05034,-21.53095
3824,-25.01499,-25.56737,-26.62055,-26.01744,-19.80448,-18.36288,-18.77226,-31.44631
3825,-36.39867,-37.02257,-37.33895,-36.56592,-31.26688,-32.13504,-37.96026,-42.12439
3826,-42.86667,-42.87745,-42.69815,-40.6824,-36.36128,-35.7056,-41.54202,-47.97191
3827,-40.02075,-39.05905,-38.87015,-37.33776,-34.32352,-30.34976,-32.84346,-45.42951
3828,-34.84635,-34.47697,-34.53175,-33.22128,-31.77632,-27.54432,-27.9825,-41.10743
3829,-33.81147,-33.71329,-32.23495,-32.19216,-29.48384,-27.03424,-29.2617,-38.05655
3830,-31.74171,-31.42225,-29.17255,-29.87664,-25.66304,-25.24896,-30.5409,-33.48023
3831,-28.89579,-28.87665,-27.13095,-27.30384,-23.62528,-25.24896,-31.56426,-30.42935
3832,-29.41323,-29.38577,-27.64135,-27.56112,-24.13472,-27.28928,-32.58762,-30.42935
3833,-31.74171,-31.93137,-28.66215,-28.07568,-24.64416,-28.0544,-32.84346,-32.71751
3834,-33.55275,-33.45873,-30.70375,-28.84752,-25.40832,-26.26912,-29.77338,-33.73447
3835,-31.74171,-31.16769,-30.70375,-28.33296,-23.62528,-22.44352,-23.12154,-31.70055
3836,-29.15451,-29.38577,-30.44855,-28.84752,-24.89888,-24.99392,-31.56426,-31.19207
3837,-29.93067,-30.40401,-30.95895,-29.87664,-27.7008,-28.30944,-38.72778,-33.73447
3838,-32.25915,-32.69505,-32.74535,-31.42032,-29.73856,-29.58464,-38.2161,-37.29383
3839,-34.58763,-34.73153,-35.80775,-34.2504,-32.54048,-32.90016,-38.72778,-39.83623
3840,-36.65739,-36.25889,-38.61495,-37.85232,-36.616,-36.9808,-42.0537,-41.10743
3841,-39.50331,-39.31361,-41.67735,-41.71152,-40.4368,-41.06144,-44.10042,-43.90407
3842,-38.72715,-38.29537,-40.40135,-41.71152,-39.92736,-42.33664,-44.10042,-42.37863
3843,-35.10507,-34.73153,-36.57335,-38.36688,-38.39904,-41.57152,-42.82122,-37.29383
3844,-34.07019,-33.96785,-35.29735,-36.30864,-37.38016,-40.04128,-40.26282,-36.78535
3845,-40.53819,-40.84097,-39.12535,-38.62416,-38.65376,-41.82656,-42.82122,-43.64983
3846,-43.90155,-44.15025,-40.40135,-39.13872,-37.8896,-41.06144,-43.3329,-46.44647
3847,-40.27947,-39.82273,-35.55255,-34.50768,-32.03104,-35.96064,-38.98362,-44.92103
3848,-38.72715,-38.54993,-33.51095,-32.44944,-29.99328,-33.1552,-36.9369,-47.46343
3849,-41.57307,-41.85921,-36.06295,-33.73584,-31.77632,-34.17536,-38.47194,-46.95495
3850,-42.34923,-42.11377,-37.08375,-34.50768,-31.77632,-35.45056,-38.98362,-42.63287
3851,-37.69227,-37.02257,-33.25575,-30.3912,-28.71968,-33.66528,-37.19274,-36.27687
3852,-35.10507,-34.98609,-30.95895,-27.8184,-27.44608,-33.41024,-38.47194,-33.73447
3853,-35.62251,-35.49521,-32.23495,-28.84752,-30.75744,-34.94048,-40.00698,-35.00567
3854,-34.58763,-34.22241,-33.51095,-30.64848,-33.55936,-34.94048,-34.12266,-35.25991
3855,-32.77659,-32.44049,-34.02135,-32.44944,-34.83296,-38.51104,-38.72778,-35.25991
3856,-36.39867,-37.02257,-38.10455,-36.56592,-37.8896,-44.37696,-50.75226,-40.09047
3857,-43.12539,-43.64113,-41.93255,-40.42512,-40.4368,-46.16224,-54.07818,-45.42951
3858,-44.67771,-44.40481,-42.18775,-40.42512,-39.92736,-42.59168,-49.21722,-45.93799
3859,-41.57307,-41.85921,-40.91175,-39.91056,-39.1632,-41.31648,-47.42634,-46.44647
3860,-43.64283,-44.15025,-44.48455,-44.5416,-43.23872,-46.41728,-52.03146,-52.03975
3861,-49.59339,-50.25969,-50.86455,-51.23088,-49.60672,-51.51808,-57.65994,-52.80247
3862,-52.18059,-52.29617,-52.39575,-52.00272,-50.6256,-49.98784,-56.63658,-47.97191
3863,-50.62827,-50.25969,-51.11975,-50.71632,-49.86144,-48.4576,-54.8457,-44.92103
3864,-49.33467,-49.49601,-52.14055,-53.03184,-52.91808,-52.02816,-57.91578,-44.92103
3865,-48.55851,-48.73233,-52.90615,-55.34736,-54.95584,-56.1088,-60.98586,-44.92103
3866,-45.71259,-45.42305,-50.09895,-52.77456,-52.15392,-53.04832,-56.38074,-40.59895
3867,-37.17483,-36.51345,-42.18775,-44.28432,-44.51232,-44.37696,-44.10042,-34.75143
3868,-35.10507,-34.98609,-39.63575,-42.22608,-44.00288,-46.41728,-51.77562,-36.53111
3869,-36.91611,-37.27713,-42.18775,-45.57072,-47.31424,-52.53824,-63.28842,-35.76839
3870,-36.39867,-36.25889,-40.65655,-44.02704,-45.78592,-51.008,-60.73002,-29.15815
3871,-32.00043,-31.42225,-33.51095,-36.30864,-38.65376,-43.10176,-50.75226,-22.80215
3872,-26.04987,-25.31281,-26.62055,-29.36208,-32.7952,-39.27616,-47.1705,-22.29367
3873,-22.94523,-22.76721,-22.79255,-24.98832,-32.03104,-38.256,-49.7289,-24.32759
3874,-23.72139,-23.78545,-20.75095,-22.41552,-31.5216,-38.00096,-52.2873,-26.36151
3875,-24.75627,-24.80369,-19.98535,-21.12912,-30.75744,-36.9808,-50.24058,-24.58183
3876,-26.56731,-26.84017,-21.51655,-21.64368,-31.01216,-36.72576,-48.70554,-24.83607
3877,-28.37835,-28.11297,-23.55815,-23.18736,-31.26688,-33.66528,-44.6121,-27.37847
3878,-28.89579,-28.87665,-25.34455,-23.70192,-31.01216,-29.3296,-39.75114,-28.64967
3879,-29.93067,-29.64033,-25.85495,-25.2456,-33.04992,-31.11488,-47.42634,-27.12423
3880,-30.70683,-30.65857,-27.64135,-28.33296,-37.38016,-35.7056,-53.82234,-27.63271
3881,-33.55275,-33.71329,-30.19335,-31.93488,-41.45568,-39.02112,-54.33402,-29.15815
3882,-32.25915,-31.67681,-28.66215,-30.64848,-40.18208,-36.72576,-49.47306,-27.12423
3883,-30.96555,-30.40401,-28.91735,-30.90576,-40.18208,-36.72576,-46.40298,-27.12423
3884,-29.15451,-29.13121,-30.44855,-32.70672,-41.7104,-37.49088,-45.8913,-26.10727
3885,-32.00043,-32.44049,-33.51095,-36.30864,-45.27648,-41.31648,-49.21722,-31.19207
3886,-36.65739,-36.76801,-34.53175,-36.8232,-46.04064,-41.31648,-47.93802,-37.03959
3887,-37.95099,-37.53169,-32.23495,-33.47856,-42.984,-35.96064,-37.70442,-37.54807
3888,-38.20971,-38.29537,-33.25575,-33.73584,-44.00288,-37.49088,-42.82122,-36.78535
3889,-39.24459,-39.56817,-35.29735,-36.05136,-46.8048,-41.82656,-53.5665,-36.27687
3890,-36.39867,-36.25889,-32.49015,-33.22128,-43.23872,-39.27616,-50.49642,-32.20903
3891,-31.48299,-31.16769,-28.66215,-29.36208,-38.65376,-36.21568,-42.82122,-28.90391
3892,-31.74171,-31.67681,-30.19335,-30.64848,-40.4368,-37.74592,-43.07706,-33.73447
3893,-35.36379,-36.00433,-34.78695,-35.5368,-45.02176,-41.57152,-48.70554,-37.54807
3894,-38.46843,-38.80449,-37.59415,-37.59504,-46.55008,-42.33664,-51.0081,-36.27687
3895,-36.39867,-36.00433,-35.04215,-34.50768,-42.984,-38.256,-46.91466,-33.98871
3896,-31.22427,-30.91313,-31.21415,-30.13392,-37.8896,-33.41024,-38.47194,-33.48023
3897,-29.15451,-29.13121,-29.42775,-28.33296,-36.616,-34.17536,-41.28618,-31.95479
3898,-30.18939,-30.14945,-28.15175,-28.07568,-36.616,-37.49088,-52.03146,-30.68359
3899,-29.93067,-29.64033,-27.38615,-28.07568,-35.3424,-37.23584,-51.51978,-29.15815
3900,-30.44811,-30.14945,-29.17255,-29.1048,-34.32352,-37.23584,-46.40298,-31.44631
3901,-35.36379,-35.74977,-34.02135,-33.22128,-37.38016,-39.5312,-45.63546,-36.53111
3902,-38.46843,-38.29537,-36.06295,-35.79408,-40.18208,-38.76608,-44.6121,-38.31079
3903,-36.39867,-36.00433,-33.51095,-33.99312,-39.41792,-34.68544,-41.03034,-36.78535
3904,-35.10507,-34.73153,-32.49015,-32.19216,-37.8896,-32.13504,-39.75114,-36.27687
3905,-36.91611,-37.27713,-34.27655,-33.47856,-38.65376,-33.66528,-38.47194,-36.53111
3906,-39.76203,-39.82273,-35.80775,-34.76496,-40.69152,-35.7056,-36.16938,-36.02263
3907,-40.02075,-40.07729,-36.82855,-36.30864,-43.49344,-40.55136,-47.1705,-35.76839
3908,-37.69227,-37.53169,-36.31815,-36.30864,-44.2576,-42.0816,-52.79898,-35.00567
3909,-37.95099,-38.29537,-36.82855,-36.05136,-42.984,-39.78624,-47.42634,-41.10743
3910,-42.60795,-43.13201,-39.12535,-38.36688,-44.76704,-39.27616,-44.35626,-48.98887
3911,-43.90155,-43.89569,-39.89095,-39.13872,-47.31424,-41.06144,-46.40298,-45.93799
3912,-43.64283,-43.64113,-41.16695,-40.93968,-50.11616,-44.12192,-50.75226,-44.15831
3913,-45.45387,-45.93217,-43.97415,-44.79888,-54.4464,-47.69248,-54.07818,-49.49735
3914,-49.85211,-50.25969,-48.82295,-50.20176,-58.2672,-49.7328,-53.5665,-51.02279
3915,-50.11083,-50.00513,-49.84375,-52.26,-58.01248,-47.1824,-45.63546,-46.95495
3916,-45.71259,-45.42305,-47.54695,-50.45904,-55.72,-44.88704,-46.40298,-43.14135
3917,-43.38411,-43.64113,-46.78135,-49.94448,-56.22944,-46.92736,-52.2873,-41.87015
3918,-43.64283,-43.89569,-45.50535,-48.14352,-54.19168,-45.39712,-48.70554,-39.58199
3919,-40.02075,-39.56817,-39.38055,-42.22608,-46.8048,-37.74592,-40.00698,-33.73447
3920,-38.98587,-39.05905,-38.61495,-41.45424,-46.04064,-37.49088,-41.79786,-34.75143
3921,-43.12539,-43.64113,-44.99495,-47.1144,-53.42752,-45.14208,-51.0081,-40.09047
3922,-44.93643,-44.91393,-47.80215,-48.91536,-56.22944,-46.92736,-50.75226,-41.61591
3923,-44.93643,-45.16849,-49.07815,-49.6872,-55.46528,-45.9072,-45.8913,-43.64983
3924,-48.55851,-48.98689,-53.16135,-53.28912,-56.73888,-47.69248,-41.79786,-49.24311
3925,-55.28523,-55.86001,-59.03095,-58.94928,-62.088,-54.8336,-54.33402,-52.54823
3926,-55.28523,-55.09633,-58.26535,-59.20656,-64.12576,-58.40416,-65.0793,-47.97191
3927,-51.92187,-51.53249,-54.43735,-56.37648,-63.10688,-55.85376,-60.47418,-46.70071
3928,-48.81723,-49.24145,-51.11975,-53.03184,-60.55968,-51.26304,-52.03146,-48.73463
3929,-46.74747,-46.95041,-48.56775,-50.45904,-58.2672,-49.22272,-49.21722,-46.95495
3930,-48.81723,-49.24145,-48.05735,-49.42992,-56.48416,-48.96768,-48.96138,-44.92103
3931,-49.85211,-50.25969,-47.29175,-48.14352,-54.70112,-47.43744,-47.42634,-43.39559
3932,-50.88699,-51.27793,-49.07815,-48.91536,-56.22944,-48.71264,-48.4497,-45.93799
3933,-51.92187,-52.04161,-51.11975,-50.45904,-57.75776,-50.24288,-51.0081,-47.46343
3934,-47.00619,-46.69585,-45.76055,-45.31344,-51.64448,-43.61184,-42.56538,-42.12439
3935,-39.76203,-39.82273,-38.87015,-39.65328,-46.8048,-39.27616,-37.19274,-38.05655
3936,-39.50331,-40.33185,-39.63575,-41.19696,-50.37088,-45.9072,-49.47306,-37.03959
3937,-39.50331,-39.82273,-39.63575,-41.45424,-50.6256,-47.69248,-53.05482,-33.48023
3938,-35.36379,-34.98609,-34.02135,-35.27952,-43.74816,-40.29632,-44.10042,-28.14119
3939,-32.00043,-31.93137,-29.93815,-30.90576,-38.39904,-33.66528,-36.9369,-25.85303
3940,-29.93067,-30.40401,-27.13095,-27.8184,-35.59712,-30.6048,-34.63434,-24.07335
3941,-31.48299,-31.93137,-27.13095,-26.27472,-33.55936,-29.07456,-30.28506,-25.09031
3942,-33.03531,-32.69505,-27.13095,-24.98832,-31.5216,-28.0544,-27.72666,-27.37847
3943,-33.29403,-33.45873,-27.89655,-25.76016,-33.30464,-32.90016,-37.96026,-30.68359
3944,-37.69227,-38.54993,-32.49015,-30.64848,-38.90848,-39.02112,-45.8913,-35.76839
3945,-45.71259,-46.44129,-39.12535,-38.1096,-44.76704,-43.3568,-48.19386,-44.66679
3946,-49.59339,-49.75057,-41.16695,-41.19696,-46.8048,-43.61184,-47.42634,-47.46343
3947,-48.81723,-48.22321,-40.14615,-40.93968,-46.04064,-41.82656,-44.86794,-44.41255
3948,-47.78235,-47.20497,-40.65655,-40.6824,-46.04064,-42.33664,-45.37962,-44.15831
3949,-49.85211,-49.75057,-42.69815,-42.48336,-47.56896,-44.37696,-46.40298,-43.90407
3950,-52.69803,-53.05985,-44.73975,-44.28432,-47.31424,-43.10176,-40.51866,-42.37863
3951,-53.99163,-54.07809,-46.27095,-45.828,-48.33312,-45.14208,-46.91466,-43.14135
3952,-51.92187,-51.78705,-46.78135,-46.85712,-48.84256,-48.96768,-55.86906,-44.15831
3953,-49.59339,-49.75057,-47.03655,-47.1144,-48.58784,-48.20256,-53.05482,-45.42951
3954,-47.78235,-47.96865,-44.99495,-45.05616,-46.04064,-42.33664,-42.30954,-44.15831
3955,-43.64283,-43.64113,-39.38055,-39.396,-41.20096,-35.96064,-33.86682,-38.56503
3956,-40.02075,-39.82273,-35.04215,-35.02224,-36.87072,-32.39008,-30.5409,-34.75143
3957,-41.31435,-41.85921,-37.33895,-37.85232,-38.65376,-34.94048,-31.05258,-37.03959
3958,-44.41899,-44.65937,-41.93255,-43.51248,-45.02176,-39.27616,-30.28506,-39.58199
3959,-44.93643,-44.91393,-44.22935,-46.59984,-49.86144,-43.61184,-38.47194,-40.34471
3960,-45.45387,-45.93217,-45.50535,-48.14352,-51.64448,-46.16224,-45.12378,-43.14135
3961,-49.59339,-50.00513,-50.35415,-52.77456,-55.97472,-50.75296,-47.93802,-47.20919
3962,-52.43931,-52.80529,-53.41655,-56.1192,-59.03136,-54.06848,-47.93802,-47.46343
3963,-50.88699,-50.51425,-51.11975,-54.31824,-56.48416,-52.2832,-46.91466,-45.42951
3964,-50.11083,-50.00513,-49.33335,-52.26,-53.68224,-50.49792,-46.14714,-45.68375
3965,-50.62827,-50.76881,-48.31255,-49.42992,-49.60672,-47.94752,-42.82122,-46.95495
3966,-48.04107,-47.71409,-44.48455,-44.02704,-44.00288,-43.61184,-35.40186,-43.64983
3967,-42.34923,-41.85921,-38.87015,-38.62416,-39.1632,-39.5312,-30.5409,-37.29383
3968,-41.83179,-42.36833,-37.08375,-37.08048,-39.92736,-40.8064,-40.51866,-37.03959
3969,-45.97131,-46.18673,-38.87015,-38.36688,-43.23872,-42.33664,-45.63546,-41.10743
3970,-45.19515,-44.91393,-37.59415,-37.08048,-43.23872,-39.5312,-39.75114,-40.09047
3971,-42.34923,-41.85921,-36.31815,-36.56592,-43.74816,-39.02112,-36.16938,-37.54807
3972,-42.09051,-42.36833,-38.35975,-39.91056,-47.05952,-43.10176,-37.70442,-39.83623
3973,-44.67771,-44.91393,-41.16695,-42.22608,-47.56896,-45.14208,-40.7745,-42.12439
3974,-45.71259,-45.67761,-41.42215,-41.9688,-45.78592,-44.12192,-41.28618,-42.12439
3975,-42.86667,-42.36833,-40.65655,-41.9688,-46.29536,-44.12192,-41.28618,-40.34471
3976,-38.72715,-38.80449,-39.12535,-41.45424,-46.04064,-43.61184,-41.03034,-39.07351
3977,-39.24459,-39.56817,-39.38055,-40.93968,-44.51232,-42.33664,-40.00698,-36.53111
3978,-42.86667,-43.38657,-39.38055,-39.65328,-41.20096,-39.27616,-36.9369,-32.20903
3979,-41.83179,-41.35009,-35.55255,-34.76496,-35.3424,-32.39008,-25.93578,-29.92087
3980,-36.91611,-36.25889,-32.74535,-32.44944,-34.83296,-32.64512,-27.72666,-26.86999
3981,-33.81147,-33.45873,-32.49015,-32.70672,-37.8896,-36.9808,-40.7745,-25.09031
3982,-31.48299,-31.93137,-29.42775,-29.87664,-35.59712,-34.4304,-41.03034,-24.58183
3983,-28.37835,-28.62209,-23.55815,-24.73104,-30.248,-30.85984,-35.14602,-23.05639
3984,-26.30859,-26.07649,-19.47495,-21.64368,-26.68192,-30.34976,-32.84346,-22.29367
3985,-27.86091,-27.85841,-20.75095,-23.44464,-27.19136,-31.62496,-33.35514,-22.80215
3986,-29.67195,-29.89489,-24.06855,-26.78928,-28.9744,-30.34976,-28.49418,-24.07335
3987,-31.74171,-32.18593,-27.89655,-31.16304,-33.30464,-32.64512,-34.89018,-26.36151
3988,-33.81147,-34.22241,-31.46935,-34.2504,-37.63488,-35.96064,-42.82122,-29.15815
3989,-35.36379,-35.49521,-34.27655,-36.30864,-39.41792,-36.72576,-40.00698,-31.95479
3990,-35.62251,-35.24065,-34.78695,-37.85232,-39.41792,-36.9808,-35.14602,-28.39543
3991,-36.91611,-37.02257,-37.59415,-41.19696,-42.72928,-39.78624,-34.3785,-26.36151
3992,-42.34923,-42.87745,-43.20855,-46.08528,-47.31424,-43.61184,-37.44858,-31.44631
3993,-45.71259,-45.67761,-47.80215,-49.17264,-50.11616,-46.92736,-41.54202,-34.75143
3994,-44.41899,-44.15025,-47.54695,-48.91536,-50.37088,-47.43744,-42.82122,-33.98871
3995,-43.12539,-43.38657,-44.73975,-47.37168,-49.86144,-46.16224,-37.44858,-31.70055
3996,-41.05563,-41.35009,-41.16695,-44.28432,-48.0784,-44.88704,-36.16938,-27.88695
3997,-41.31435,-41.60465,-40.91175,-43.51248,-48.0784,-47.43744,-45.8913,-31.44631
3998,-43.64283,-43.89569,-42.18775,-44.28432,-48.0784,-48.71264,-47.93802,-37.54807
3999,-42.86667,-42.87745,-41.93255,-44.02704,-47.05952,-47.1824,-43.3329,-39.32775
4000,-40.27947,-40.33185,-39.63575,-42.22608,-45.5312,-44.88704,-38.98362,-39.07351
4001,-36.91611,-36.76801,-37.08375,-38.88144,-42.984,-41.57152,-36.16938,-35.76839
4002,-34.84635,-35.49521,-37.08375,-38.1096,-42.47456,-39.78624,-34.3785,-32.71751
4003,-38.98587,-39.56817,-43.46375,-43.76976,-47.82368,-44.12192,-37.70442,-34.75143
4004,-41.31435,-41.60465,-47.80215,-47.1144,-50.37088,-45.65216,-35.91354,-36.02263
4005,-43.64283,-43.89569,-48.56775,-46.85712,-50.37088,-46.67232,-43.07706,-40.09047
4006,-44.67771,-44.65937,-46.52615,-44.28432,-48.84256,-46.41728,-49.21722,-41.61591
4007,-41.31435,-40.84097,-42.18775,-40.6824,-45.02176,-42.33664,-43.58874,-37.80231
4008,-34.84635,-34.47697,-36.31815,-36.30864,-40.4368,-37.49088,-36.42522,-31.95479
4009,-32.51787,-32.69505,-33.25575,-33.73584,-39.92736,-37.49088,-37.70442,-31.95479
4010,-33.81147,-34.47697,-32.23495,-32.964,-41.20096,-40.8064,-43.07706,-32.71751
4011,-32.00043,-31.67681,-28.66215,-30.90576,-39.67264,-40.8064,-43.84458,-29.15815
4012,-30.96555,-30.40401,-26.36535,-29.87664,-39.1632,-39.78624,-41.28618,-29.15815
4013,-34.32891,-34.98609,-29.68295,-33.47856,-41.20096,-40.55136,-36.16938,-34.49719
4014,-37.95099,-38.54993,-33.25575,-36.05136,-42.47456,-42.33664,-37.96026,-35.76839
4015,-37.17483,-37.02257,-31.97975,-34.2504,-40.94624,-40.29632,-42.0537,-35.51415
4016,-37.17483,-37.27713,-31.46935,-32.70672,-38.65376,-37.23584,-40.51866,-37.03959
4017,-41.31435,-41.85921,-35.55255,-35.02224,-38.90848,-37.23584,-38.98362,-41.10743
4018,-44.16027,-44.65937,-39.89095,-38.1096,-40.18208,-39.27616,-40.00698,-40.85319
4019,-44.41899,-44.15025,-39.89095,-38.1096,-39.92736,-38.51104,-37.44858,-38.81927
4020,-46.23003,-46.44129,-40.40135,-39.13872,-39.67264,-37.23584,-34.89018,-40.85319
4021,-50.88699,-51.78705,-44.22935,-42.74064,-42.72928,-38.76608,-35.6577,-46.44647
4022,-54.25035,-54.84177,-48.82295,-46.59984,-45.78592,-40.04128,-34.63434,-51.78551
4023,-52.69803,-52.55073,-48.56775,-46.08528,-43.49344,-34.94048,-25.16826,-52.03975
4024,-53.99163,-54.33265,-50.09895,-47.1144,-43.74816,-36.72576,-30.28506,-52.03975
4025,-57.61371,-58.15105,-52.90615,-50.20176,-48.0784,-45.14208,-44.86794,-55.09063
4026,-57.35499,-57.38737,-50.86455,-48.65808,-48.33312,-46.67232,-46.40298,-54.32791
4027,-52.69803,-52.29617,-45.50535,-44.02704,-43.74816,-42.0816,-38.47194,-47.97191
4028,-48.04107,-47.71409,-44.22935,-42.22608,-40.69152,-40.04128,-36.68106,-42.88711
4029,-43.12539,-42.87745,-42.69815,-40.6824,-38.39904,-38.76608,-37.70442,-37.54807
4030,-39.76203,-39.56817,-40.40135,-39.65328,-38.14432,-38.256,-37.19274,-32.20903
4031,-36.91611,-36.76801,-37.59415,-38.1096,-37.8896,-36.72576,-30.28506,-27.37847
4032,-36.13995,-36.76801,-38.61495,-40.42512,-41.20096,-41.06144,-36.16938,-30.68359
4033,-40.27947,-40.84097,-44.99495,-47.37168,-48.33312,-47.43744,-45.8913,-40.09047
4034,-38.72715,-38.29537,-45.76055,-47.62896,-48.0784,-46.16224,-43.07706,-37.54807
4035,-28.11963,-27.09473,-36.06295,-37.59504,-38.39904,-38.00096,-33.86682,-24.07335
4036,-22.42779,-22.51265,-30.19335,-31.93488,-34.0688,-35.19552,-31.56426,-18.22583
4037,-26.30859,-27.09473,-33.00055,-34.50768,-37.38016,-39.02112,-35.91354,-23.56487
4038,-32.00043,-32.18593,-35.80775,-36.30864,-38.39904,-39.5312,-36.68106,-31.95479
4039,-26.82603,-25.56737,-28.40695,-27.8184,-28.71968,-29.3296,-27.21498,-25.34455
4040,-17.77083,-17.16689,-19.21975,-18.04176,-19.54976,-20.4032,-19.0281,-15.42919
4041,-15.44235,-15.38497,-16.15735,-15.98352,-17.512,-18.87296,-15.95802,-13.39527
4042,-15.18363,-15.13041,-14.37095,-14.69712,-15.21952,-16.83264,-12.12042,-13.64951
4043,-14.14875,-14.11217,-12.83975,-13.15344,-14.45536,-18.61792,-20.3073,-13.39527
4044,-13.37259,-13.34849,-11.05335,-11.60976,-14.9648,-19.63808,-26.44746,-12.88679
4045,-16.99467,-17.16689,-12.58455,-13.92528,-17.512,-21.93344,-28.49418,-17.20887
4046,-21.13419,-21.23985,-15.39175,-17.26992,-20.31392,-24.73888,-27.9825,-21.27671
4047,-18.02955,-17.67601,-12.32935,-14.9544,-18.27616,-23.71872,-24.65658,-20.51399
4048,-14.40747,-14.11217,-9.01175,-12.89616,-17.00256,-23.46368,-24.65658,-16.95463
4049,-17.51211,-17.93057,-11.05335,-14.9544,-18.7856,-24.48384,-25.4241,-14.15799
4050,-20.61675,-20.47617,-12.83975,-17.01264,-19.80448,-25.504,-24.91242,-12.12407
4051,-17.51211,-16.91233,-11.56375,-16.49808,-19.29504,-25.75904,-24.40074,-9.07319
4052,-13.37259,-13.09393,-9.52215,-14.9544,-18.27616,-24.2288,-20.56314,-7.54775
4053,-12.07899,-11.82113,-9.77735,-15.21168,-19.29504,-23.71872,-21.5865,-7.03927
4054,-13.11387,-12.58481,-11.56375,-17.01264,-20.31392,-25.24896,-31.56426,-5.25959
4055,-12.33771,-11.82113,-10.03255,-15.21168,-17.25728,-22.44352,-31.05258,-4.24263
4056,-12.85515,-12.83937,-9.01175,-13.41072,-14.71008,-19.128,-23.12154,-10.59863
4057,-16.73595,-17.16689,-11.30855,-15.46896,-17.00256,-19.128,-18.51642,-17.46311
4058,-22.68651,-22.76721,-16.41255,-19.84272,-21.3328,-21.93344,-19.79562,-20.51399
4059,-27.86091,-27.34929,-22.79255,-24.98832,-24.89888,-25.24896,-22.09818,-24.32759
4060,-29.41323,-29.13121,-27.64135,-29.87664,-28.46496,-28.81952,-24.40074,-28.64967
