Tm,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16
3368, 82905, 82850, 82638, 82484, 82714, 82759, 82558, 82878
3369, 82904, 82851, 82646, 82479, 82706, 82764, 82565, 82874
3370, 82911, 82853, 82641, 82481, 82703, 82751, 82563, 82873
3371, 82919, 82858, 82645, 82489, 82711, 82739, 82568, 82870
3372, 82917, 82868, 82652, 82489, 82728, 82756, 82564, 82871
3373, 82905, 82866, 82646, 82478, 82723, 82760, 82561, 82874
3374, 82901, 82865, 82644, 82481, 82713, 82759, 82556, 82871
3375, 82908, 82852, 82641, 82479, 82714, 82761, 82574, 82880
3376, 82903, 82853, 82646, 82474, 82717, 82758, 82559, 82870
3377, 82898, 82851, 82655, 82479, 82725, 82763, 82546, 82869
3378, 82898, 82849, 82645, 82473, 82716, 82768, 82558, 82872
3379, 82891, 82853, 82639, 82478, 82727, 82764, 82559, 82870
3380, 82895, 82853, 82644, 82483, 82728, 82763, 82559, 82876
3381, 82904, 82861, 82648, 82470, 82716, 82749, 82561, 82873
3382, 82899, 82854, 82643, 82475, 82711, 82756, 82570, 82881
3383, 82907, 82851, 82650, 82487, 82718, 82766, 82554, 82893
3384, 82894, 82854, 82650, 82493, 82725, 82760, 82554, 82882
3385, 82895, 82856, 82646, 82498, 82716, 82754, 82553, 82881
3386, 82887, 82864, 82649, 82491, 82724, 82759, 82552, 82876
3387, 82888, 82864, 82647, 82493, 82733, 82751, 82555, 82880
3388, 82893, 82859, 82649, 82474, 82723, 82741, 82563, 82882
3389, 82898, 82865, 82646, 82479, 82716, 82756, 82568, 82872
3390, 82901, 82867, 82648, 82475, 82709, 82769, 82550, 82883
3391, 82905, 82861, 82651, 82482, 82718, 82773, 82546, 82875
3392, 82899, 82859, 82639, 82479, 82730, 82764, 82553, 82877
3393, 82894, 82846, 82643, 82483, 82719, 82761, 82565, 82872
3394, 82897, 82848, 82646, 82484, 82718, 82750, 82567, 82871
3395, 82904, 82864, 82651, 82482, 82725, 82754, 82566, 82881
3396, 82896, 82868, 82643, 82476, 82734, 82751, 82563, 82874
3397, 82890, 82858, 82649, 82475, 82718, 82751, 82559, 82865
3398, 82888, 82871, 82640, 82483, 82729, 82753, 82562, 82870
3399, 82911, 82862, 82641, 82486, 82708, 82758, 82551, 82874
3400, 82919, 82864, 82644, 82483, 82723, 82757, 82560, 82880
3401, 82906, 82865, 82646, 82481, 82721, 82759, 82564, 82871
3402, 82913, 82861, 82641, 82483, 82725, 82752, 82564, 82873
3403, 82908, 82863, 82651, 82493, 82723, 82751, 82568, 82869
3404, 82900, 82853, 82656, 82475, 82714, 82754, 82559, 82877
3405, 82901, 82861, 82666, 82467, 82724, 82757, 82560, 82881
3406, 82898, 82862, 82639, 82478, 82716, 82756, 82554, 82875
3407, 82891, 82859, 82636, 82477, 82713, 82759, 82553, 82867
3408, 82884, 82853, 82649, 82483, 82728, 82752, 82562, 82873
3409, 82896, 82858, 82653, 82482, 82729, 82750, 82571, 82881
3410, 82893, 82855, 82651, 82493, 82728, 82764, 82568, 82876
3411, 82888, 82851, 82638, 82486, 82718, 82759, 82564, 82861
3412, 82896, 82851, 82639, 82481, 82716, 82755, 82570, 82864
3413, 82901, 82854, 82646, 82489, 82712, 82753, 82559, 82869
3414, 82903, 82856, 82644, 82476, 82722, 82751, 82554, 82879
3415, 82904, 82858, 82634, 82470, 82733, 82761, 82558, 82873
3416, 82901, 82863, 82636, 82479, 82726, 82752, 82565, 82866
3417, 82898, 82862, 82642, 82481, 82718, 82739, 82566, 82882
3418, 82904, 82865, 82649, 82475, 82719, 82746, 82562, 82882
3419, 82902, 82859, 82639, 82484, 82725, 82751, 82549, 82866
3420, 82903, 82847, 82639, 82477, 82733, 82749, 82563, 82863
3421, 82911, 82853, 82659, 82479, 82724, 82750, 82561, 82879
3422, 82906, 82852, 82653, 82481, 82727, 82756, 82548, 82882
3423, 82901, 82859, 82643, 82479, 82738, 82765, 82553, 82866
3424, 82897, 82856, 82651, 82483, 82723, 82751, 82551, 82869
3425, 82893, 82871, 82658, 82484, 82716, 82763, 82550, 82873
3426, 82893, 82861, 82648, 82486, 82726, 82758, 82563, 82878
3427, 82901, 82852, 82633, 82486, 82738, 82751, 82565, 82886
3428, 55112, 55056, 54878, 54696, 54946, 54959, 54806, 55099
3429, -56661, -56719, -56789, -56990, -56779, -56802, -56791, -56577
3430, -84759, -84818, -84859, -85070, -84859, -84888, -84845, -84642
3431, -84756, -84811, -84846, -85073, -84861, -84894, -84847, -84636
3432, -84762, -84820, -84832, -85058, -84858, -84901, -84843, -84641
3433, -84744, -84809, -84834, -85057, -84861, -84889, -84841, -84634
3434, -84755, -84815, -84849, -85047, -84862, -84901, -84849, -84638
3435, -84770, -84811, -84843, -85059, -84869, -84895, -84848, -84651
3436, -84769, -84811, -84856, -85059, -84881, -84884, -84847, -84642
3437, -84751, -84804, -84854, -85056, -84874, -84896, -84855, -84649
3438, -84748, -84807, -84855, -85061, -84871, -84896, -84848, -84654
3439, -84750, -84808, -84849, -85071, -84874, -84890, -84844, -84642
3440, -84758, -84807, -84845, -85074, -84882, -84886, -84848, -84641
3441, -84755, -84802, -84847, -85063, -84876, -84891, -84831, -84632
3442, -84747, -84806, -84854, -85058, -84864, -84890, -84839, -84629
3443, -84752, -84806, -84848, -85050, -84862, -84881, -84834, -84637
3444, -84758, -84800, -84847, -85069, -84863, -84884, -84846, -84645
3445, -84765, -84805, -84843, -85061, -84866, -84882, -84844, -84631
3446, -84756, -84811, -84842, -85061, -84870, -84894, -84836, -84644
3447, -84754, -84809, -84843, -85067, -84874, -84889, -84842, -84645
3448, -84760, -84804, -84849, -85058, -84863, -84893, -84835, -84652
3449, -84747, -84809, -84847, -85062, -84849, -84886, -84832, -84646
3450, -84753, -84804, -84844, -85071, -84862, -84885, -84848, -84647
3451, -84759, -84802, -84846, -85072, -84869, -84891, -84847, -84644
3452, -84751, -84821, -84854, -85059, -84863, -84890, -84849, -84652
3453, -84756, -84811, -84856, -85071, -84860, -84895, -84848, -84644
3454, -84751, -84807, -84852, -85067, -84856, -84881, -84841, -84633
3455, -84752, -84811, -84850, -85056, -84854, -84881, -84840, -84627
3456, -84754, -84815, -84847, -85058, -84858, -84877, -84836, -84643
3457, -84758, -84817, -84841, -85044, -84853, -84886, -84834, -84624
3458, -84757, -84815, -84851, -85056, -84862, -84888, -84845, -84636
3459, -84760, -84811, -84861, -85069, -84868, -84892, -84847, -84651
3460, -84766, -84811, -84853, -85065, -84862, -84899, -84842, -84648
3461, -84764, -84816, -84847, -85059, -84863, -84903, -84846, -84637
3462, -84754, -84802, -84849, -85059, -84857, -84905, -84843, -84639
3463, -84754, -84815, -84855, -85062, -84873, -84896, -84846, -84647
3464, -84756, -84816, -84844, -85069, -84864, -84892, -84839, -84641
3465, -84751, -84813, -84841, -85059, -84877, -84884, -84841, -84634
3466, -84757, -84818, -84859, -85057, -84868, -84896, -84844, -84654
3467, -84761, -84826, -84863, -85049, -84864, -84903, -84846, -84649
3468, -84759, -84812, -84846, -85050, -84859, -84889, -84839, -84647
3469, -84754, -84812, -84829, -85052, -84852, -84880, -84839, -84654
3470, -84763, -84819, -84834, -85061, -84859, -84881, -84846, -84651
3471, -84766, -84819, -84842, -85052, -84876, -84894, -84847, -84653
3472, -84762, -84821, -84844, -85042, -84880, -84895, -84839, -84637
3473, -84767, -84814, -84849, -85052, -84871, -84894, -84837, -84640
3474, -84769, -84822, -84862, -85062, -84876, -84898, -84846, -84644
3475, -84768, -84827, -84852, -85068, -84879, -84899, -84845, -84651
3476, -84755, -84823, -84843, -85066, -84858, -84893, -84846, -84656
3477, -84745, -84807, -84852, -85057, -84853, -84894, -84850, -84644
3478, -84759, -84811, -84853, -85069, -84860, -84887, -84847, -84640
3479, -84758, -84812, -84847, -85071, -84864, -84887, -84849, -84648
3480, -84762, -84826, -84852, -85068, -84874, -84898, -84854, -84651
3481, -84760, -84824, -84845, -85072, -84874, -84894, -84846, -84647
3482, -84755, -84828, -84844, -85062, -84861, -84880, -84840, -84641
3483, -84747, -84822, -84851, -85056, -84859, -84892, -84832, -84644
3484, -84742, -84821, -84836, -85050, -84862, -84891, -84841, -84649
3485, -84756, -84816, -84850, -85041, -84870, -84884, -84850, -84641
3486, -84755, -84817, -84858, -85049, -84872, -84889, -84852, -84636
3487, -84752, -84811, -84862, -85064, -84866, -84887, -84846, -84642
3488, -84751, -84809, -84851, -85071, -84861, -84895, -84837, -84641
3489, -84759, -84813, -84836, -85074, -84867, -84898, -84845, -84639
3490, -84766, -84815, -84837, -85073, -84867, -84901, -84834, -84634
3491, -84765, -84815, -84837, -85061, -84861, -84889, -84830, -84634
3492, -56967, -56999, -57092, -57282, -57082, -57091, -57081, -56854
3493, 54804, 54770, 54561, 54402, 54641, 54669, 54508, 54818
3494, 82898, 82856, 82636, 82483, 82727, 82763, 82555, 82868
3495, 82903, 82861, 82644, 82479, 82724, 82757, 82558, 82872
3496, 82908, 82854, 82643, 82484, 82731, 82759, 82567, 82871
3497, 82908, 82856, 82633, 82473, 82729, 82763, 82554, 82875
3498, 82898, 82864, 82632, 82471, 82724, 82751, 82555, 82878
3499, 82895, 82856, 82637, 82477, 82712, 82746, 82560, 82874
3500, 82891, 82852, 82641, 82469, 82718, 82759, 82550, 82872
3501, 82904, 82863, 82643, 82483, 82729, 82763, 82561, 82872
3502, 82895, 82859, 82638, 82482, 82715, 82746, 82554, 82868
3503, 82897, 82862, 82630, 82473, 82709, 82747, 82559, 82873
3504, 82903, 82869, 82638, 82488, 82728, 82751, 82562, 82870
3505, 82896, 82873, 82649, 82496, 82731, 82756, 82573, 82873
3506, 82909, 82865, 82646, 82486, 82725, 82759, 82565, 82874
3507, 82895, 82868, 82644, 82476, 82721, 82756, 82559, 82875
3508, 82892, 82866, 82638, 82469, 82721, 82753, 82568, 82870
3509, 82905, 82854, 82628, 82468, 82721, 82746, 82559, 82870
3510, 82886, 82852, 82639, 82471, 82718, 82768, 82558, 82876
3511, 82894, 82854, 82642, 82481, 82724, 82759, 82559, 82866
3512, 82901, 82866, 82643, 82492, 82733, 82759, 82561, 82878
3513, 82906, 82868, 82636, 82479, 82722, 82769, 82551, 82884
3514, 82906, 82859, 82644, 82486, 82723, 82763, 82564, 82885
3515, 82911, 82860, 82647, 82483, 82719, 82756, 82566, 82873
3516, 82910, 82853, 82648, 82475, 82714, 82751, 82564, 82875
3517, 82909, 82861, 82642, 82481, 82713, 82756, 82554, 82884
3518, 82898, 82854, 82649, 82484, 82720, 82749, 82548, 82875
3519, 82897, 82846, 82639, 82483, 82728, 82757, 82560, 82865
3520, 82893, 82853, 82636, 82483, 82722, 82759, 82571, 82865
3521, 82897, 82861, 82645, 82471, 82721, 82749, 82551, 82875
3522, 82906, 82856, 82652, 82481, 82727, 82757, 82564, 82894
3523, 82895, 82853, 82649, 82484, 82717, 82756, 82555, 82890
3524, 82886, 82848, 82643, 82477, 82716, 82755, 82553, 82868
3525, 82896, 82856, 82642, 82471, 82717, 82749, 82549, 82877
3526, 82902, 82857, 82647, 82469, 82712, 82754, 82552, 82870
3527, 82904, 82858, 82645, 82478, 82721, 82761, 82539, 82870
3528, 82906, 82861, 82642, 82480, 82724, 82748, 82557, 82893
3529, 82908, 82856, 82648, 82474, 82723, 82743, 82557, 82878
3530, 82898, 82860, 82635, 82471, 82716, 82746, 82554, 82874
3531, 82905, 82863, 82630, 82478, 82722, 82753, 82549, 82877
3532, 82898, 82853, 82641, 82477, 82719, 82756, 82552, 82884
3533, 82904, 82854, 82639, 82477, 82724, 82758, 82549, 82879
3534, 82909, 82849, 82641, 82469, 82716, 82749, 82541, 82879
3535, 82901, 82847, 82645, 82464, 82721, 82753, 82551, 82871
3536, 82894, 82846, 82653, 82467, 82728, 82761, 82559, 82883
3537, 82903, 82846, 82646, 82473, 82716, 82746, 82562, 82884
3538, 82908, 82838, 82646, 82467, 82730, 82759, 82564, 82871
3539, 82914, 82841, 82649, 82476, 82712, 82753, 82564, 82879
3540, 82911, 82851, 82639, 82483, 82718, 82751, 82569, 82886
3541, 82914, 82854, 82646, 82485, 82734, 82754, 82564, 82869
3542, 82908, 82857, 82648, 82479, 82730, 82757, 82564, 82865
3543, 82903, 82856, 82643, 82473, 82723, 82759, 82564, 82875
3544, 82918, 82861, 82651, 82484, 82726, 82768, 82558, 82879
3545, 82913, 82857, 82636, 82469, 82733, 82759, 82564, 82878
3546, 82903, 82855, 82643, 82474, 82719, 82761, 82571, 82877
3547, 82899, 82863, 82651, 82478, 82716, 82759, 82566, 82871
3548, 82899, 82851, 82644, 82478, 82724, 82753, 82558, 82869
3549, 82903, 82859, 82638, 82484, 82728, 82758, 82570, 82862
3550, 82909, 82859, 82636, 82478, 82721, 82745, 82569, 82861
3551, 82900, 82855, 82653, 82480, 82719, 82753, 82559, 82866
3552, 82901, 82848, 82643, 82471, 82728, 82767, 82560, 82868
3553, 82902, 82848, 82638, 82472, 82732, 82767, 82550, 82867
3554, 82911, 82853, 82653, 82487, 82721, 82757, 82559, 82870
3555, 82903, 82859, 82645, 82488, 82717, 82753, 82557, 82876
3556, 55114, 55046, 54882, 54699, 54936, 54959, 54797, 55098
3557, -56652, -56724, -56771, -56997, -56799, -56812, -56800, -56587
3558, -84756, -84820, -84847, -85064, -84867, -84902, -84834, -84644
3559, -84759, -84817, -84844, -85055, -84847, -84887, -84841, -84640
3560, -84764, -84816, -84850, -85059, -84874, -84893, -84851, -84629
3561, -84755, -84812, -84851, -85063, -84870, -84892, -84840, -84635
3562, -84758, -84806, -84852, -85049, -84867, -84891, -84843, -84641
3563, -84761, -84807, -84844, -85052, -84869, -84893, -84843, -84642
3564, -84759, -84821, -84845, -85060, -84861, -84884, -84842, -84647
3565, -84757, -84809, -84854, -85071, -84863, -84882, -84843, -84634
3566, -84765, -84816, -84839, -85075, -84872, -84882, -84843, -84641
3567, -84769, -84816, -84843, -85072, -84871, -84899, -84836, -84645
3568, -84764, -84819, -84846, -85064, -84873, -84887, -84833, -84642
3569, -84761, -84814, -84843, -85061, -84865, -84885, -84834, -84639
3570, -84753, -84807, -84844, -85057, -84859, -84887, -84841, -84632
3571, -84757, -84811, -84847, -85056, -84867, -84886, -84839, -84640
3572, -84752, -84814, -84849, -85062, -84866, -84896, -84846, -84649
3573, -84748, -84804, -84848, -85064, -84860, -84891, -84849, -84637
3574, -84734, -84800, -84848, -85057, -84866, -84891, -84847, -84636
3575, -84750, -84804, -84855, -85064, -84872, -84899, -84842, -84642
3576, -84761, -84811, -84866, -85059, -84873, -84894, -84839, -84631
3577, -84763, -84821, -84854, -85059, -84856, -84887, -84846, -84627
3578, -84741, -84811, -84844, -85064, -84852, -84889, -84840, -84634
3579, -84751, -84809, -84850, -85064, -84874, -84892, -84852, -84637
3580, -84756, -84799, -84856, -85059, -84870, -84894, -84851, -84649
3581, -84766, -84817, -84868, -85067, -84869, -84887, -84846, -84643
3582, -84758, -84811, -84861, -85061, -84866, -84892, -84832, -84637
3583, -84756, -84809, -84854, -85057, -84870, -84902, -84841, -84642
3584, -84755, -84816, -84846, -85065, -84871, -84896, -84847, -84633
3585, -84757, -84814, -84854, -85057, -84861, -84898, -84845, -84638
3586, -84752, -84811, -84852, -85068, -84864, -84894, -84850, -84651
3587, -84757, -84819, -84837, -85071, -84868, -84902, -84851, -84646
3588, -84765, -84819, -84847, -85066, -84876, -84912, -84851, -84639
3589, -84755, -84813, -84850, -85059, -84868, -84903, -84850, -84645
3590, -84756, -84807, -84848, -85056, -84869, -84897, -84842, -84637
3591, -84764, -84819, -84844, -85065, -84874, -84899, -84831, -84640
3592, -84767, -84816, -84860, -85064, -84874, -84896, -84834, -84645
3593, -84749, -84811, -84849, -85056, -84867, -84887, -84838, -84650
3594, -84743, -84812, -84852, -85047, -84871, -84898, -84834, -84641
3595, -84758, -84812, -84854, -85062, -84884, -84900, -84846, -84645
3596, -84759, -84819, -84846, -85049, -84877, -84900, -84834, -84631
3597, -84755, -84809, -84844, -85049, -84872, -84892, -84836, -84641
3598, -84750, -84809, -84858, -85059, -84867, -84895, -84843, -84652
3599, -84757, -84812, -84860, -85065, -84870, -84894, -84851, -84643
3600, -84766, -84820, -84847, -85068, -84867, -84887, -84845, -84632
3601, -84751, -84809, -84837, -85061, -84874, -84885, -84839, -84630
3602, -84752, -84804, -84847, -85061, -84871, -84889, -84832, -84641
3603, -84749, -84806, -84851, -85069, -84866, -84892, -84833, -84649
3604, -84752, -84821, -84859, -85072, -84868, -84891, -84829, -84646
3605, -84747, -84815, -84851, -85065, -84867, -84889, -84842, -84638
3606, -84754, -84811, -84862, -85062, -84866, -84902, -84852, -84641
3607, -84759, -84816, -84854, -85067, -84871, -84904, -84842, -84639
3608, -84754, -84808, -84850, -85072, -84869, -84902, -84843, -84648
3609, -84749, -84813, -84852, -85065, -84866, -84891, -84840, -84650
3610, -84762, -84809, -84848, -85061, -84865, -84904, -84844, -84643
3611, -84756, -84809, -84862, -85055, -84859, -84897, -84845, -84642
3612, -84751, -84810, -84848, -85055, -84864, -84889, -84827, -84630
3613, -84751, -84816, -84838, -85057, -84851, -84889, -84832, -84625
3614, -84762, -84827, -84839, -85063, -84858, -84896, -84842, -84638
3615, -84754, -84826, -84857, -85071, -84862, -84892, -84851, -84638
3616, -84754, -84816, -84855, -85067, -84865, -84888, -84844, -84636
3617, -84746, -84818, -84848, -85061, -84877, -84884, -84836, -84637
3618, -84756, -84822, -84868, -85067, -84869, -84884, -84842, -84641
3619, -84756, -84816, -84856, -85052, -84871, -84895, -84834, -84642
3620, -56962, -57017, -57089, -57271, -57079, -57102, -57085, -56861
3621, 54801, 54760, 54559, 54418, 54638, 54664, 54521, 54813
3622, 82890, 82854, 82632, 82490, 82718, 82751, 82554, 82869
3623, 82898, 82861, 82642, 82492, 82721, 82749, 82556, 82874
3624, 82902, 82866, 82655, 82482, 82730, 82755, 82562, 82889
3625, 82886, 82862, 82653, 82479, 82729, 82759, 82564, 82876
3626, 82896, 82861, 82646, 82478, 82717, 82759, 82569, 82879
3627, 82902, 82856, 82644, 82469, 82721, 82758, 82562, 82883
3628, 82901, 82846, 82640, 82466, 82723, 82750, 82556, 82872
3629, 82912, 82857, 82654, 82475, 82729, 82764, 82561, 82870
3630, 82912, 82853, 82644, 82474, 82718, 82754, 82564, 82876
3631, 82909, 82851, 82641, 82476, 82721, 82758, 82561, 82880
3632, 82899, 82862, 82643, 82479, 82728, 82766, 82562, 82880
3633, 82903, 82872, 82644, 82487, 82737, 82770, 82575, 82880
3634, 82897, 82854, 82639, 82473, 82724, 82754, 82562, 82878
3635, 82898, 82856, 82638, 82460, 82713, 82746, 82561, 82868
3636, 82903, 82853, 82641, 82476, 82712, 82743, 82562, 82877
3637, 82904, 82857, 82649, 82481, 82719, 82751, 82559, 82889
3638, 82905, 82854, 82639, 82470, 82709, 82739, 82567, 82878
3639, 82899, 82855, 82648, 82480, 82714, 82762, 82560, 82878
3640, 82904, 82861, 82652, 82476, 82724, 82762, 82562, 82881
3641, 82908, 82853, 82649, 82483, 82711, 82741, 82558, 82881
3642, 82911, 82858, 82650, 82464, 82718, 82749, 82579, 82874
3643, 82894, 82853, 82644, 82473, 82733, 82756, 82568, 82869
3644, 82887, 82859, 82646, 82481, 82719, 82753, 82556, 82882
3645, 82896, 82863, 82654, 82489, 82721, 82765, 82549, 82873
3646, 82907, 82856, 82648, 82486, 82728, 82757, 82550, 82876
3647, 82908, 82853, 82649, 82478, 82733, 82757, 82556, 82878
3648, 82899, 82848, 82648, 82477, 82730, 82758, 82552, 82886
3649, 82898, 82856, 82639, 82481, 82735, 82755, 82553, 82883
3650, 82900, 82855, 82633, 82478, 82726, 82761, 82552, 82885
3651, 82906, 82848, 82650, 82479, 82718, 82758, 82559, 82869
3652, 82896, 82854, 82641, 82471, 82703, 82748, 82559, 82864
3653, 82896, 82864, 82634, 82471, 82715, 82749, 82557, 82873
3654, 82884, 82854, 82628, 82474, 82713, 82752, 82568, 82878
3655, 82889, 82851, 82635, 82477, 82719, 82759, 82567, 82874
3656, 82891, 82849, 82641, 82474, 82719, 82771, 82556, 82866
3657, 82910, 82843, 82648, 82477, 82726, 82767, 82551, 82861
3658, 82916, 82858, 82649, 82474, 82723, 82763, 82553, 82860
3659, 82899, 82851, 82648, 82482, 82722, 82759, 82561, 82867
3660, 82904, 82856, 82642, 82485, 82719, 82756, 82565, 82873
3661, 82903, 82855, 82643, 82484, 82719, 82758, 82566, 82874
3662, 82903, 82858, 82646, 82483, 82719, 82766, 82561, 82877
3663, 82912, 82861, 82651, 82499, 82732, 82759, 82557, 82891
3664, 82906, 82871, 82660, 82479, 82727, 82759, 82554, 82880
